"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"155912",2,0.773025995592265,0.222628766371855,0.00169854635945965,0.00264669167641998,0,0,0,0
"155913",4,0.607125492840557,0.32528124509009,0.0313705603846343,0.0362227016847185,0,0,0,0
"155914",6,0.707507100453501,0.196238511413473,0.0818590372842914,0.014395350848734,0,0,0,0
"155915",8,0.488453502830184,0.362237912898198,0.103830912439761,0.0454776718318562,0,0,0,0
"155916",10,0.581264570174344,0.316557285266049,0.0959096427897922,0.00626850176981494,0,0,0,0
"155917",12,0.584378701890798,0.0256613815634968,0.239929118789483,0.150030797756222,0,0,0,0
"155918",14,0.526673902745334,0.0105778769642905,0.250337924406251,0.212410295884125,0,0,0,0
"155919",16,0.588745988023911,0.164112916400662,0.164045698716813,0.0830953968586148,0,0,0,0
"155920",18,0.635770918813207,0.141865149006983,0.0616795583369801,0.160684373842831,0,0,0,0
"155921",20,0.558853038360868,0.0566351661280435,0.00664298034116869,0.37786881516992,0,0,0,0
"155922",22,0.549713622611669,0.0731641557423578,0.022760587358107,0.354361634287866,0,0,0,0
"155923",24,0.483713329654402,0.0418738878223221,0.0142482837558014,0.460164498767475,0,0,0,0
"155924",26,0.510220105739614,0.0272278252485435,0.0166038131185751,0.445948255893267,0,0,0,0
"155925",28,0.566885365137376,0.0195420085467488,0.0431016023060055,0.37047102400987,0,0,0,0
"155926",30,0.571339588675188,0.0177002686471744,0.0299540977248306,0.381006044952807,0,0,0,0
"155927",32,0.551730178274543,0.0144488722149264,0.015994210634269,0.417826738876261,0,0,0,0
"155928",34,0.556415262095296,0.0195238078600262,0.0194562130974478,0.40460471694723,0,0,0,0
"155929",36,0.655485975050982,0.01025321680885,0.0176559533314249,0.316604854808743,0,0,0,0
"155930",38,0.647799714904864,0.00461036800777582,0.0205719497341392,0.327017967353221,0,0,0,0
"155931",40,0.655592042660159,0.0116839919895579,0.030311814385704,0.302412150964579,0,0,0,0
"155932",42,0.65451445693045,0.0138915666834081,0.0601214797073913,0.271472496678751,0,0,0,0
"155933",44,0.700565325311279,0.011851489646197,0.0272493244491316,0.260333860593392,0,0,0,0
"155934",46,0.697349291543478,0.000341100809338869,0.0779116109151368,0.224397996732047,0,0,0,0
"155935",48,0.753796856467708,0.0147681791541558,0.0293946288395841,0.202040335538552,0,0,0,0
"155936",50,0.728554389806271,0.00934468787802608,0.024092764455359,0.238008157860344,0,0,0,0
"155937",52,0.728346242084614,0.00919607581863659,0.0570916265216296,0.20536605557512,0,0,0,0
"155938",54,0.773659931964747,0.00693775783978568,0.0253184323723019,0.194083877823165,0,0,0,0
"155939",56,0.806699193575968,0.00514059293422977,0.0468645536856797,0.141295659804123,0,0,0,0
"155940",58,0.792507545870137,0.0049091355272993,0.0681400512996858,0.134443267302878,0,0,0,0
"155941",60,0.762652987660499,0.0114541044074462,0.0450392031042344,0.18085370482782,0,0,0,0
"155942",62,0.80601433981356,0.0093100517152606,0.0708578577253108,0.113817750745868,0,0,0,0
"155943",64,0.879087944257458,0.00788293506935596,0.0311892198810051,0.0818399007921815,0,0,0,0
"155944",66,0.817333889970109,0.00641779695814219,0.031016610694492,0.145231702377257,0,0,0,0
"155945",68,0.807338472000027,0.00446397015186674,0.0370946412170844,0.151102916631022,0,0,0,0
"155946",70,0.823705142458964,0.00379553492374275,0.0594620152888854,0.113037307328407,0,0,0,0
"155947",72,0.809442862807151,0.00652394953566226,0.0815840628699494,0.102449124787238,0,0,0,0
"155948",74,0.815353026857557,0.00795146943316203,0.0962234416381764,0.0804720620711041,0,0,0,0
"155949",76,0.833774090520047,0.0067107935987016,0.055849809212552,0.103665306668699,0,0,0,0
"155950",78,0.849885285825031,0.00547803407393062,0.0512903451424024,0.0933463349586356,0,0,0,0
"155951",80,0.85002611737485,0.00135396052299872,0.104778244262865,0.0438416778392862,0,0,0,0
"155952",82,0.873323799888384,0.0068205769192946,0.0574274747957202,0.0624281483966014,0,0,0,0
"155953",84,0.861212858324874,0.00488342698731509,0.0804478525422358,0.0534558621455747,0,0,0,0
"155954",86,0.896739495557166,0.00480149689497815,0.0571607278903306,0.0412982796575248,0,0,0,0
"155955",88,0.848902383898318,0.00409058392363954,0.0838041578714341,0.0632028743066085,0,0,0,0
"155956",90,0.901010749728253,0.00392273119026717,0.0500246394347104,0.045041879646769,0,0,0,0
"155957",92,0.88819166701351,0.00289560971069737,0.0760576541455089,0.032855069130284,0,0,0,0
"155958",94,0.884232746061035,0.00469793271711554,0.0616031307423588,0.0494661904794903,0,0,0,0
"155959",96,0.883751584609818,0.00385920897335031,0.0894272453158515,0.0229619611009798,0,0,0,0
"155960",98,0.878273536737354,0.00482892757785166,0.0727569459657367,0.0441405897190579,0,0,0,0
"155961",100,0.904950167102071,0.00355609106803183,0.0585159201909281,0.0329778216389694,0,0,0,0
"155962",102,0.887332591022451,0.00311536958228966,0.0721229617590329,0.0374290776362268,0,0,0,0
"155963",104,0.877252490473872,0.00254368232659596,0.090803353814832,0.0294004733846996,0,0,0,0
"155964",106,0.903189300099367,0.00125343029353598,0.0782611328486485,0.017296136758449,0,0,0,0
"155965",108,0.906360353084026,0.0031970407789721,0.0677225772723828,0.0227200288646192,0,0,0,0
"155966",110,0.911054225684859,0.0031806476125408,0.0724010174812829,0.0133641092213171,0,0,0,0
"155967",112,0.88148967850866,0.00264017400304815,0.107649790357338,0.00822035713095346,0,0,0,0
"155968",114,0.893833430808697,0.00260278000345795,0.095695005792425,0.0078687833954203,0,0,0,0
"155969",116,0.92006000812876,0.00468826810537472,0.0608878146153541,0.0143639091505109,0,0,0,0
"155970",118,0.915088298472335,0.000762700173804702,0.0702992067533691,0.0138497946004917,0,0,0,0
"155971",120,0.901483179148061,0.00237656419594162,0.077539707331337,0.0186005493246604,0,0,0,0
"155972",122,0.920516833538433,0.0023881473209352,0.058987520135394,0.0181074990052378,0,0,0,0
"155973",124,0.915912232954177,0.00646454593397502,0.0513133554095855,0.0263098657022627,0,0,0,0
"155974",126,0.933056237961684,0.00737820568988674,0.00526074495854403,0.0543048113898852,0,0,0,0
"155975",128,0.913168308904583,0,0.0160551085695947,0.0707765825258225,0,0,0,0
"155976",130,0.906844722568537,0.000229810192711599,0.0160064046208527,0.0769190626178987,0,0,0,0
"155977",132,0.922022245400176,0.00119935080738194,0.00558401571739635,0.0711943880750453,0,0,0,0
"155978",134,0.90798602692744,0,0.00226939761751115,0.0897445754550493,0,0,0,0
"155979",136,0.873626419826851,0.000317860419266372,0.00210976482856046,0.123945954925322,0,0,0,0
"155980",138,0.862340298835689,0,0.00209175987543927,0.135567941288871,0,0,0,0
"155981",140,0.862709643280113,0.000141095506701952,0.000534766292343514,0.136614494920841,0,0,0,0
"155982",142,0.887533585681645,0,5.33836492522528e-05,0.112413030669102,0,0,0,0
"155983",144,0.867069859755236,0.00895146365855864,4.00959459168746e-05,0.123938580640288,0,0,0,0
"155984",146,0.879244813568312,0.000675698271912416,0,0.120079488159775,0,0,0,0
"155985",148,0.850480304429878,0,0,0.149519695570122,0,0,0,0
"155986",150,0.843342051227617,0.000613077432440809,0,0.156044871339942,0,0,0,0
"155987",152,0.851165060495787,0,0,0.148834939504213,0,0,0,0
"155988",154,0.872712081385854,0.000146619120539193,0,0.127141299493607,0,0,0,0
"155989",156,0.881881030277516,0.000263053609807855,0,0.117855916112676,0,0,0,0
"155990",158,0.887525137929937,0,0,0.112474862070063,0,0,0,0
"155991",160,0.90602737595693,0.000215852204963516,0,0.0937567718381071,0,0,0,0
"155992",162,0.900513002179969,0,0,0.0994869978200309,0,0,0,0
"155993",164,0.901209257847644,0.00805472599607767,0,0.0907360161562785,0,0,0,0
"155994",166,0.876099758079813,0.00813397342937936,0,0.115766268490808,0,0,0,0
"155995",168,0.894921748902624,0.00830476792994059,0,0.0967734831674358,0,0,0,0
"155996",170,0.902118455425085,0.000889700165922726,0,0.0969918444089921,0,0,0,0
"155997",172,0.900651578799142,3.03906760770163e-06,0,0.0993453821332507,0,0,0,0
"155998",174,0.911222092061077,0.000371304934712056,0,0.0884066030042111,0,0,0,0
"155999",176,0.871856976547123,0,0,0.128143023452877,0,0,0,0
"156000",178,0.893271263890477,0.00967103956183699,0,0.0970576965476865,0,0,0,0
"156001",180,0.883944342574089,6.3812767352728e-05,0,0.115991844658558,0,0,0,0
"156002",182,0.91319050160064,0,0,0.0868094983993604,0,0,0,0
"156003",184,0.936317719462449,0.000419641626020387,0,0.0632626389115307,0,0,0,0
"156004",186,0.900951986843063,0,0,0.0990480131569366,0,0,0,0
"156005",188,0.875388838653833,0.000982417161703456,0,0.123628744184464,0,0,0,0
"156006",190,0.909868345635527,4.56437193210858e-06,0,0.0901270899925407,0,0,0,0
"156007",192,0.882315117060983,0.000206506166678434,0,0.117478376772339,0,0,0,0
"156008",194,0.921864392688397,0.00785328192392766,0,0.0702823253876749,0,0,0,0
"156009",196,0.908257020536654,5.89968041545313e-06,0,0.0917370797829301,0,0,0,0
"156010",198,0.885133310095698,0.00173567846480267,0,0.1131310114395,0,0,0,0
"156011",200,0.869999521059265,5.7116648276688e-06,0,0.129994767275908,0,0,0,0
"156012",202,0.914117692643292,0.000341587963207467,0,0.085540719393501,0,0,0,0
"156013",204,0.894698610202919,0.00179475621763904,0,0.103506633579442,0,0,0,0
"156014",206,0.897148600149806,0.000194928164113399,0,0.102656471686081,0,0,0,0
"156015",208,0.848472219713867,0.0026053629465754,0,0.148922417339558,0,0,0,0
"156016",210,0.891212219993614,0.000488737608508938,0,0.108299042397877,0,0,0,0
"156017",212,0.895395460723225,0.00522713086073748,0,0.0993774084160373,0,0,0,0
"156018",214,0.902884536223187,0.00318341849071377,0,0.0939320452860995,0,0,0,0
"156019",216,0.844256469217963,0.000200089314389582,0,0.155543441467648,0,0,0,0
"156020",218,0.842273435788912,0.00422204774584886,0,0.153504516465239,0,0,0,0
"156021",220,0.848766490326947,0.00183595178039021,0,0.149397557892662,0,0,0,0
"156022",222,0.873570744132147,0.00399320007712984,0,0.122436055790723,0,0,0,0
"156023",224,0.902433945299097,0.00387414740809369,0,0.0936919072928097,0,0,0,0
"156024",226,0.844551176862841,0.00187028435610694,0,0.153578538781052,0,0,0,0
"156025",228,0.855966930712231,0.00464940819250367,0,0.139383661095265,0,0,0,0
"156026",230,0.866820463871842,0.000526859501127592,0,0.13265267662703,0,0,0,0
"156027",232,0.875321217324456,0.00477412725801237,0,0.119904655417532,0,0,0,0
"156028",234,0.842981079565257,0.0101777772046062,0,0.146841143230137,0,0,0,0
"156029",236,0.893997280630939,0.00486585725436882,0,0.101136862114692,0,0,0,0
"156030",238,0.893801157080634,0.00451616339964566,0,0.10168267951972,0,0,0,0
"156031",240,0.920215114930646,0.000519236054219626,0,0.0792656490151346,0,0,0,0
"156032",242,0.903931633233242,0.00397444603499736,0,0.0920939207317609,0,0,0,0
"156033",244,0.868517486611209,0.00191831658340643,0,0.129564196805385,0,0,0,0
"156034",246,0.859327204948011,0.00560169999061283,0,0.135071095061376,0,0,0,0
"156035",248,0.911273009167626,0.00358001686728605,0,0.0851469739650878,0,0,0,0
"156036",250,0.88296678890497,0.000515410701846569,0,0.116517800393184,0,0,0,0
"156037",252,0.866565166655104,0.00472465483676338,0,0.128710178508132,0,0,0,0
"156038",254,0.87734896950932,0.00194809462630698,0,0.120702935864373,0,0,0,0
"156039",256,0.892943031518271,0.00550365999169567,0,0.101553308490033,0,0,0,0
"156040",258,0.868730868631028,0.00236911715248146,0,0.128900014216491,0,0,0,0
"156041",260,0.901068813119379,0.00109536723262774,0,0.097835819647993,0,0,0,0
"156042",262,0.894007609553931,0.00113401680718871,0,0.10485837363888,0,0,0,0
"156043",264,0.83165129353205,0.0228797652840838,0,0.145468941183866,0,0,0,0
"156044",266,0.871952888050365,0.0115551434474536,0,0.116491968502181,0,0,0,0
"156045",268,0.897423830590198,0.0125849605054286,0,0.089991208904373,0,0,0,0
"156046",270,0.873452163832609,0.0123471544599217,0,0.114200681707469,0,0,0,0
"156047",272,0.900833270714538,0.000975474500731609,0,0.0981912547847308,0,0,0,0
"156048",274,0.877235547310602,0.010790445642501,0,0.111974007046897,0,0,0,0
"156049",276,0.854262362131716,0.0185238697561138,0,0.12721376811217,0,0,0,0
"156050",278,0.875573415758461,0.000440811557046008,0,0.123985772684493,0,0,0,0
"156051",280,0.876606056449851,0.0100373408494064,0,0.113356602700743,0,0,0,0
"156052",282,0.871393090520807,0.00091797973432092,0,0.127688929744872,0,0,0,0
"156053",284,0.828750620527869,0.00982397255889121,0,0.16142540691324,0,0,0,0
"156054",286,0.852009368763612,0.0161781217164387,0,0.13181250951995,0,0,0,0
"156055",288,0.890321347420637,0.000167813238633392,0,0.109510839340729,0,0,0,0
"156056",290,0.88930482212765,0.00789169512969403,0,0.102803482742656,0,0,0,0
"156057",292,0.839619998089874,0.0159376031765658,0,0.14444239873356,0,0,0,0
