"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"145667",2,0.761633869131554,0.234103797867875,0.00166613891831601,0.00259619408225585,0,0,0,0
"145668",4,0.612553857471744,0.331724367466882,0.0192540801703414,0.0364676948910324,0,0,0,0
"145669",6,0.618779255771676,0.285447892215026,0.0854596716663368,0.0103131803469613,0,0,0,0
"145670",8,0.489687496621944,0.139445162764563,0.255036801242811,0.115830539370683,0,0,0,0
"145671",10,0.404329691064548,0.0769165601826548,0.28291181035267,0.235841938400127,0,0,0,0
"145672",12,0.489659463837799,0.0684784555096749,0.256786783278728,0.185075297373798,0,0,0,0
"145673",14,0.633904059208815,0.168191211997742,0.103504204920028,0.0944005238734147,0,0,0,0
"145674",16,0.640031281679933,0.0273965970129424,0.075198320885354,0.257373800421771,0,0,0,0
"145675",18,0.609454740374745,0.0613610814514164,0.0865466740646964,0.242637504109142,0,0,0,0
"145676",20,0.641299965186562,0.0136860000690611,0.0176895053969318,0.327324529347446,0,0,0,0
"145677",22,0.636583778426607,0.00687252053313196,0.0206371572811789,0.335906543759082,0,0,0,0
"145678",24,0.596154848219457,0.0404126917418516,0.016916880486374,0.346515579552317,0,0,0,0
"145679",26,0.532622571028373,0.0242438189102735,0.0119019582297234,0.43123165183163,0,0,0,0
"145680",28,0.543121180337763,0.0202343673891113,0.0129183242536978,0.423726128019428,0,0,0,0
"145681",30,0.583267143587869,0.00453677255730871,0.0239732499677117,0.388222833887111,0,0,0,0
"145682",32,0.590499632587798,0.020683297548826,0.0215855977532026,0.367231472110173,0,0,0,0
"145683",34,0.597712271080149,0.000673042890649962,0.01241926355856,0.389195422470641,0,0,0,0
"145684",36,0.643347837934568,0.0101042955013039,0.0161191396999436,0.330428726864185,0,0,0,0
"145685",38,0.700889485192165,0.00898015564184103,0.0171562002776482,0.272974158888346,0,0,0,0
"145686",40,0.675227845564566,0.00358096791634783,0.0501136850056577,0.271077501513428,0,0,0,0
"145687",42,0.721596124274284,0.00743465752563392,0.016471606607906,0.254497611592176,0,0,0,0
"145688",44,0.72803404794129,0.0102209893761158,0.0250920898817459,0.236652872800849,0,0,0,0
"145689",46,0.737923182664051,0.00513927513048378,0.0241060781965731,0.232831464008892,0,0,0,0
"145690",48,0.759257849981488,0.00272899600249305,0.0353288637613856,0.202684290254633,0,0,0,0
"145691",50,0.770285603336205,0.000766859468524913,0.0457583199572641,0.183189217238006,0,0,0,0
"145692",52,0.747951353956335,0.0103860346392464,0.0234270905515762,0.218235520852842,0,0,0,0
"145693",54,0.775981850326957,0.00392824977393954,0.0557001520278409,0.164389747871262,0,0,0,0
"145694",56,0.825757701505782,0.00396301003572265,0.0190492264978826,0.151230061960613,0,0,0,0
