"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"50287",2,0.771683634404244,0.223879428593021,0.00173439133389647,0.00270254566883829,0,0,0,0
"50288",4,0.572979166646304,0.340967046059674,0.0304170312752564,0.0556367560187646,0,0,0,0
"50289",6,0.589673529288464,0.295580193821974,0.105693393743534,0.00905288314602793,0,0,0,0
"50290",8,0.519428807301732,0.114680796265246,0.282791144985437,0.0830992514475853,0,0,0,0
"50291",10,0.419515325916558,0.0259489788126062,0.353060566734562,0.201475128536274,0,0,0,0
"50292",12,0.497366909816817,0.0818673159665639,0.262413544002888,0.158352230213732,0,0,0,0
"50293",14,0.675611529844229,0.144217884296953,0.175945861416681,0.00422472444213758,0,0,0,0
"50294",16,0.610718976312737,0.0729279387578348,0.0684963229808094,0.247856761948619,0,0,0,0
"50295",18,0.562320731122164,0.0769574588723239,0.0552925832577525,0.30542922674776,0,0,0,0
"50296",20,0.615763881703762,0.0356235789792859,0.0144419265405074,0.334170612776445,0,0,0,0
"50297",22,0.552267049311344,0.00766677027740062,0.00702899027860669,0.433037190132648,0,0,0,0
"50298",24,0.552498241900236,0.00796465609507227,0.0145839987225573,0.424953103282134,0,0,0,0
"50299",26,0.520491049798911,0.0415709131134312,0.0192662400262435,0.418671797061414,0,0,0,0
"50300",28,0.522879581005353,0.0510708547432536,0.0123069384718389,0.413742625779555,0,0,0,0
"50301",30,0.683979505001031,0.00594478009199089,0.0368185634049298,0.273257151502048,0,0,0,0
"50302",32,0.648324352588741,0.00318003553033096,0.0417478713387865,0.306747740542142,0,0,0,0
"50303",34,0.716787233578769,0.0114637717189829,0.0258109623352964,0.245938032366951,0,0,0,0
"50304",36,0.695396831835725,0.0165858529717582,0.0452945736784428,0.242722741514074,0,0,0,0
"50305",38,0.749890357000018,0.0174185853391795,0.0257707905362329,0.206920267124569,0,0,0,0
"50306",40,0.731780351832786,0.0210697636674431,0.0289390913510718,0.218210793148699,0,0,0,0
"50307",42,0.742729702823406,0.0163140398914743,0.0334635723854074,0.207492684899712,0,0,0,0
"50308",44,0.751372037672463,0.000864793416845108,0.0635438224747275,0.184219346435964,0,0,0,0
"50309",46,0.784513845905755,0,0.0311057794388049,0.18438037465544,0,0,0,0
"50310",48,0.766320853851075,0.00277080411264215,0.056191069897661,0.174717272138622,0,0,0,0
"50311",50,0.770063497889565,0.0140625303664398,0.0231595840019469,0.192714387742048,0,0,0,0
"50312",52,0.76102615872848,0.0110290442872342,0.0475180304505892,0.180426766533696,0,0,0,0
"50313",54,0.774837129164325,0.0105066299991389,0.0506453867185116,0.164010854118025,0,0,0,0
"50314",56,0.784882501312846,0.00411250766221306,0.021138103436468,0.189866887588473,0,0,0,0
"50315",58,0.757174877112021,0.00938822359112011,0.0459035731822839,0.187533326114575,0,0,0,0
"50316",60,0.808407358325802,0.00943641229112413,0.0652446910262091,0.116911538356865,0,0,0,0
"50317",62,0.767187141199665,0.0219623719532308,0.0165675141538572,0.194282972693248,0,0,0,0
"50318",64,0.775897368343688,0.00716081696233702,0.0104818021765435,0.206460012517431,0,0,0,0
"50319",66,0.771908430303016,0.00956889855340672,0.0654460688693264,0.153076602274251,0,0,0,0
"50320",68,0.806038857436513,0.00678616328326683,0.0636390456099619,0.123535933670258,0,0,0,0
"50321",70,0.821684759539768,0.00682761393613525,0.0171099081295755,0.154377718394521,0,0,0,0
"50322",72,0.834636695491645,0.00646055976622398,0.0229210501205688,0.135981694621562,0,0,0,0
"50323",74,0.799537349802472,0.0161882359219893,0.043064029635359,0.14121038464018,0,0,0,0
"50324",76,0.811781122447661,0.00571118569183433,0.0347385146748934,0.147769177185611,0,0,0,0
"50325",78,0.790067462409312,0.0141585460755312,0.0421806241217001,0.153593367393456,0,0,0,0
"50326",80,0.851486722076728,0.0151249149259,0.0332186010686453,0.100169761928727,0,0,0,0
"50327",82,0.80000129019571,0.0057878257428964,0.0779910977771477,0.116219786284246,0,0,0,0
"50328",84,0.848833502873441,0.0120180643190132,0.0429809887544629,0.096167444053083,0,0,0,0
"50329",86,0.870773302075025,0.00378198065442596,0.0421406364858163,0.0833040807847325,0,0,0,0
"50330",88,0.868267000527412,0.010344825946946,0.0445962144119933,0.0767919591136485,0,0,0,0
"50331",90,0.876296816797384,0.00991726576677511,0.0373301894190949,0.0764557280167462,0,0,0,0
"50332",92,0.877767013120464,0.00947946408113383,0.0750132210930735,0.0377403017053283,0,0,0,0
"50333",94,0.860886346715611,0.00147367211803564,0.0705499349026976,0.0670900462636559,0,0,0,0
"50334",96,0.899629149915942,0.00955511244578912,0.0552444487726925,0.0355712888655763,0,0,0,0
"50335",98,0.915703722207602,0.00812232730030784,0.0534218264681689,0.0227521240239216,0,0,0,0
"50336",100,0.897528760812631,0.00865796734514836,0.08369964791669,0.0101136239255307,0,0,0,0
"50337",102,0.87513103787483,0.00776171171597826,0.0733353177639515,0.0437719326452402,0,0,0,0
"50338",104,0.902961813053149,0.000961550376921753,0.0742568609759823,0.0218197755939466,0,0,0,0
"50339",106,0.912682372818574,0.00544627869517234,0.050154223528521,0.0317171249577323,0,0,0,0
"50340",108,0.915243936142802,0.00552738855743461,0.0698060157019899,0.0094226595977737,0,0,0,0
"50341",110,0.899724901680187,0.00732518163668688,0.0853023920729807,0.00764752461014569,0,0,0,0
"50342",112,0.890635844272558,0.000939629985296847,0.100581779220554,0.00784274652159077,0,0,0,0
"50343",114,0.882461627234148,0.00602684252226892,0.104076420538802,0.00743510970478062,0,0,0,0
"50344",116,0.901710437087836,0.00601299627952764,0.0844912989037088,0.00778526772892778,0,0,0,0
"50345",118,0.902794575905824,0.00477165050782853,0.0795621439870469,0.0128716295993003,0,0,0,0
"50346",120,0.914714388918215,0,0.067915308429834,0.0173703026519514,0,0,0,0
