"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"128750",2,0.768696409783135,0.226903229547098,0.00172009370585139,0.00268026696391587,0,0,0,0
"128751",4,0.548136490964525,0.371273875828708,0.0380438200998524,0.0425458131069143,0,0,0,0
"128752",6,0.559484559689611,0.292545049324308,0.139058770823335,0.00891162016274584,0,0,0,0
"128753",8,0.567785239972539,0.139161077934468,0.21903167557493,0.0740220065180636,0,0,0,0
"128754",10,0.392544185652574,0.032135135152071,0.393547362902211,0.181773316293144,0,0,0,0
"128755",12,0.396600449152877,0.12496348968083,0.212451994471802,0.265984066694491,0,0,0,0
"128756",14,0.732320556162597,0.0906993327147587,0.159221447070905,0.0177586640517396,0,0,0,0
"128757",16,0.565322070673626,0.101671059684388,0.0438616592344792,0.289145210407507,0,0,0,0
"128758",18,0.525346838835833,0.0418498283406536,0.0180586948082287,0.414744638015285,0,0,0,0
"128759",20,0.54006491290904,0.0385964727810628,0.0121527524316262,0.409185861878271,0,0,0,0
"128760",22,0.496217022628851,0.03718682114822,0.0472703157867739,0.419325840436155,0,0,0,0
"128761",24,0.548022524229218,0.00565500036959441,0.0231049010687232,0.423217574332464,0,0,0,0
"128762",26,0.525930694885139,0.00970479390161068,0.0116486828299681,0.452715828383282,0,0,0,0
"128763",28,0.510892611824807,0.0231460384438917,0.0120037889841626,0.453957560747138,0,0,0,0
"128764",30,0.634751182086826,0.00243775446576378,0.0147926053942525,0.348018458053158,0,0,0,0
"128765",32,0.603427975855546,0.0193123958168158,0.0313879184975844,0.345871709830054,0,0,0,0
"128766",34,0.727360052010491,0.00726771234710015,0.0372857621003836,0.228086473542026,0,0,0,0
"128767",36,0.74947664918056,0.00837114856636215,0.0476751173329623,0.194477084920116,0,0,0,0
"128768",38,0.803360620324766,0.0041584468305639,0.0503147664183264,0.142166166426344,0,0,0,0
"128769",40,0.795366461953897,0.0217301662412936,0.0379240932328995,0.14497927857191,0,0,0,0
"128770",42,0.787063109703479,0.000640682255436821,0.037649563338976,0.174646644702108,0,0,0,0
"128771",44,0.789763941404216,0.000617492611144555,0.0359464307083167,0.173672135276322,0,0,0,0
"128772",46,0.807755007159004,0.000577746963167681,0.0364635495821916,0.155203696295637,0,0,0,0
"128773",48,0.7759017058987,0.0153915521875391,0.057614446118495,0.151092295795265,0,0,0,0
"128774",50,0.840663138333347,0.0023473145871845,0.062344815415701,0.0946447316637677,0,0,0,0
"128775",52,0.852057911577848,0.00384181901543727,0.0544203332981615,0.0896799361085533,0,0,0,0
"128776",54,0.831006626178748,0.00510071171478755,0.0385833746291711,0.125309287477293,0,0,0,0
"128777",56,0.831453799281166,0.00305139905265555,0.0391802121563417,0.126314589509837,0,0,0,0
"128778",58,0.790218653647319,0.00143090047145677,0.056317443044475,0.152033002836749,0,0,0,0
"128779",60,0.845078214169721,0.00260264231460077,0.0624729004509349,0.0898462430647434,0,0,0,0
"128780",62,0.851788309563751,0.000685245242529864,0.0291247908789886,0.11840165431473,0,0,0,0
"128781",64,0.823941625247269,0.0140643115521058,0.0420928415627989,0.119901221637826,0,0,0,0
"128782",66,0.881834341872963,0.0150809722702485,0.0204313711074978,0.0826533147492912,0,0,0,0
"128783",68,0.837127758172302,0.00145436064331085,0.0726016434589649,0.0888162377254217,0,0,0,0
"128784",70,0.860211482716727,0.00139487110724166,0.0355326555591952,0.102860990616836,0,0,0,0
"128785",72,0.877897490772394,0.00138438195379022,0.0416135499289573,0.0791045773448588,0,0,0,0
"128786",74,0.818535750488777,0.00336277036555094,0.0913729299739775,0.0867285491716949,0,0,0,0
"128787",76,0.859784427834722,0.00145624485085333,0.0453812389464162,0.0933780883680088,0,0,0,0
"128788",78,0.889751588033429,0.00117596303587683,0.0457825192671122,0.0632899296635819,0,0,0,0
"128789",80,0.882870450484909,0.000333396228451109,0.0434613878172726,0.073334765469367,0,0,0,0
"128790",82,0.876615180107656,0.000319186866527747,0.0357911799901904,0.0872744530356263,0,0,0,0
"128791",84,0.891776596643457,0.00103574188617056,0.0232251009283694,0.0839625605420026,0,0,0,0
"128792",86,0.909992873186168,0.000124494438827791,0.0456833309655584,0.0441993014094456,0,0,0,0
"128793",88,0.902000870098348,0,0.0249355532780637,0.073063576623588,0,0,0,0
"128794",90,0.860489232452129,0.0107723757456774,0.055369279446273,0.0733691123559204,0,0,0,0
"128795",92,0.84017154932719,0.0194084701998974,0.0540314155677109,0.0863885649052017,0,0,0,0
"128796",94,0.860811237970465,0.00820730257082528,0.0705213228727879,0.0604601365859219,0,0,0,0
"128797",96,0.877624690401809,0.0193967497881435,0.0443838169465882,0.0585947428634593,0,0,0,0
"128798",98,0.896825222233464,0.00748760859203672,0.0669779815480148,0.028709187626484,0,0,0,0
"128799",100,0.867847886449433,0.0159868416450721,0.0355753060574029,0.0805899658480924,0,0,0,0
"128800",102,0.874139354422179,0.0150422546011227,0.0678619523447508,0.0429564386319472,0,0,0,0
"128801",104,0.892365837330877,0.00703029609296135,0.050128777319962,0.0504750892561995,0,0,0,0
"128802",106,0.888744196523926,0.0136959253898725,0.0157273798966633,0.0818324981895379,0,0,0,0
"128803",108,0.841345521829856,0.0142465784881434,0.0613224972227684,0.0830854024592326,0,0,0,0
"128804",110,0.857008357498545,0.0149188796614577,0.054124998124466,0.0739477647155315,0,0,0,0
"128805",112,0.883113925809681,0.0134039054153116,0.0333105535090425,0.070171615265965,0,0,0,0
"128806",114,0.862481552864136,0.0122168071672584,0.0165737023444167,0.108727937624188,0,0,0,0
"128807",116,0.865743813679164,0.0112230464046318,0.0432383557011918,0.0797947842150126,0,0,0,0
"128808",118,0.886563009095874,0.00302524800126554,0.0216007159889667,0.0888110269138934,0,0,0,0
"128809",120,0.858938491989406,0.0174893132733643,0.0128409405755898,0.11073125416164,0,0,0,0
"128810",122,0.869918926560887,0.00952504947934711,0.00770613112233036,0.112849892837435,0,0,0,0
