"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"139745",2,0.756817683547592,0.238840733553974,0.00169711757227954,0.00264446532615529,0,0,0,0
"139746",4,0.578731800717466,0.362861778380806,0.0256086013291428,0.0327978195725848,0,0,0,0
"139747",6,0.580959112587998,0.302332398105017,0.109290502867698,0.00741798643928703,0,0,0,0
"139748",8,0.536227431453784,0.166634617165182,0.185411018405266,0.111726932975767,0,0,0,0
"139749",10,0.350026425471274,0.0252094692067562,0.344461757715869,0.280302347606101,0,0,0,0
"139750",12,0.376865940645735,0.114612893069257,0.261867206641834,0.246653959643174,0,0,0,0
"139751",14,0.620666636785343,0.12099006161621,0.239771076397006,0.0185722252014416,0,0,0,0
"139752",16,0.614262132128034,0.00788713835547945,0.0989658438548773,0.278884885661609,0,0,0,0
"139753",18,0.582479712005445,0.0148126246406666,0.0556268209334452,0.347080842420443,0,0,0,0
"139754",20,0.551584982528905,0.015650360260201,0.0524067163445169,0.380357940866377,0,0,0,0
"139755",22,0.539673329818347,0.0330129702694644,0.0155850282718413,0.411728671640347,0,0,0,0
"139756",24,0.529024009491251,0.0473546280568573,0.0471371437985442,0.376484218653348,0,0,0,0
"139757",26,0.551339391046699,0.014502624316232,0.0214467631405228,0.412711221496546,0,0,0,0
"139758",28,0.536130868291996,0.0104801229737124,0.0206069113180189,0.432782097416273,0,0,0,0
"139759",30,0.588598714901971,0.0216538919352498,0.0197994664563466,0.369947926706433,0,0,0,0
"139760",32,0.684900037968701,0.0184694418535915,0.0532499410383049,0.243380579139403,0,0,0,0
"139761",34,0.719915474463084,0.0200432898476374,0.108516886334149,0.15152434935513,0,0,0,0
"139762",36,0.830685485028663,0.00578523527549416,0.0880355523891485,0.0754937273066947,0,0,0,0
"139763",38,0.808032807859242,0.0207037206692842,0.114900060896717,0.0563634105747572,0,0,0,0
"139764",40,0.831927921047316,0.00405822146626152,0.117557119595228,0.0464567378911943,0,0,0,0
"139765",42,0.828464370081285,0.00242170899066352,0.108232750867233,0.060881170060819,0,0,0,0
"139766",44,0.803248866971729,0.00209963682196122,0.136343754867144,0.0583077413391659,0,0,0,0
"139767",46,0.80710339251661,0.000752489965849985,0.0814079569141558,0.110736160603385,0,0,0,0
"139768",48,0.840675899469234,0.000756809062992007,0.0582257350453587,0.100341556422415,0,0,0,0
"139769",50,0.832990677276009,0.0139290278690514,0.065419431054142,0.0876608638007973,0,0,0,0
"139770",52,0.875321137064269,0.0019583816186351,0.0616889697798106,0.0610315115372857,0,0,0,0
"139771",54,0.822399100128478,0.0143015501879388,0.0939264091330043,0.0693729405505788,0,0,0,0
"139772",56,0.784108189631476,0.0134011309913135,0.141402539370589,0.0610881400066223,0,0,0,0
