"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"74031",2,0.762913818621004,0.232824756108787,0.00166578408801874,0.0025956411821898,0,0,0,0
"74032",4,0.588515872361428,0.305396713433813,0.0518026711616396,0.0542847430431193,0,0,0,0
"74033",6,0.610424017156865,0.263943447057975,0.119314942628076,0.00631759315708371,0,0,0,0
"74034",8,0.498127082472463,0.138979503288301,0.319348235993343,0.0435451782458931,0,0,0,0
"74035",10,0.369638267752609,0.0329513984485106,0.346272899016266,0.251137434782614,0,0,0,0
"74036",12,0.42970858142644,0.0956400859476132,0.24718093162052,0.227470401005427,0,0,0,0
"74037",14,0.586368392497338,0.0861447025209086,0.228976438274135,0.098510466707618,0,0,0,0
"74038",16,0.672746356678627,0.0952130505263033,0.167987456223478,0.0640531365715921,0,0,0,0
"74039",18,0.591011529896286,0.0342350504475219,0.0730055549359937,0.301747864720199,0,0,0,0
"74040",20,0.560020640898899,0.0652010096088197,0.0389445761724714,0.33583377331981,0,0,0,0
"74041",22,0.572520041124923,0.00788315175850995,0.0142154398387287,0.405381367277838,0,0,0,0
"74042",24,0.57579698271891,0.0122983329436958,0.023305749358919,0.388598934978475,0,0,0,0
"74043",26,0.582182325348329,0.0264800826797569,0.0233710624910108,0.367966529480904,0,0,0,0
"74044",28,0.57087138686694,0.0143208054365083,0.0201150492369344,0.394692758459617,0,0,0,0
"74045",30,0.578853111015182,0.00877799528442273,0.0371920960511985,0.375176797649197,0,0,0,0
"74046",32,0.600225851547756,0.0237913143918721,0.00656624611854248,0.36941658794183,0,0,0,0
"74047",34,0.585095949507732,0.0171785402913337,0.0170390949131295,0.380686415287805,0,0,0,0
"74048",36,0.625633153260707,0.00123063493471627,0.0186600196950713,0.354476192109505,0,0,0,0
"74049",38,0.632215089562438,0.0144305586583534,0.00991651749244477,0.343437834286763,0,0,0,0
"74050",40,0.652747398172488,0.000149859447353365,0.017797456072257,0.329305286307902,0,0,0,0
"74051",42,0.662545548413419,0.0137835728125714,0.0175202804366433,0.306150598337366,0,0,0,0
"74052",44,0.691911631928183,0.0100936221638909,0.00968576644944941,0.288308979458477,0,0,0,0
"74053",46,0.689247651829091,0.00920130842308092,0.00952021355798363,0.292030826189845,0,0,0,0
"74054",48,0.738419568855321,0.00517333845072844,0.0102174358936278,0.246189656800323,0,0,0,0
"74055",50,0.761367976252922,0.00516389235888486,0.012718698054013,0.22074943333418,0,0,0,0
"74056",52,0.777630689253706,0.00785510115790754,0.0122663403562076,0.202247869232179,0,0,0,0
"74057",54,0.806282300912788,0.00139517666203277,0.0130222367780594,0.17930028564712,0,0,0,0
"74058",56,0.787189046932394,0.00638644701648653,0.020298762813191,0.186125743237928,0,0,0,0
"74059",58,0.796487884152396,0.00978148783170397,0.0166657108783236,0.177064917137576,0,0,0,0
"74060",60,0.75686369669753,0.0119305025329643,0.0535791101440443,0.177626690625462,0,0,0,0
"74061",62,0.784049573110378,0.00703255939928951,0.0305586550011409,0.178359212489192,0,0,0,0
"74062",64,0.779101298549155,0.00615081669442674,0.0414015130994957,0.173346371656923,0,0,0,0
"74063",66,0.798597658256136,0.00760853133472724,0.0590180789613218,0.134775731447815,0,0,0,0
"74064",68,0.80247592309933,0.0171098948429385,0.0110198949343287,0.169394287123403,0,0,0,0
"74065",70,0.77420875084533,0.00781466404579416,0.0474819636733726,0.170494621435503,0,0,0,0
