"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"4957",2,0.774338295505393,0.221215764961024,0.00173791040831156,0.00270802912527224,0,0,0,0
"4958",4,0.58390134098838,0.296478333241155,0.0497092989796131,0.0699110267908514,0,0,0,0
"4959",6,0.565708732496981,0.270184601079835,0.154268052793342,0.00983861362984199,0,0,0,0
"4960",8,0.530662237766429,0.125502745391727,0.254274114436667,0.0895609024051766,0,0,0,0
"4961",10,0.425671244306759,0.0570942970907734,0.345312471972461,0.171921986630007,0,0,0,0
"4962",12,0.44098224172661,0.0640692086287192,0.25108088680179,0.243867662842881,0,0,0,0
"4963",14,0.711495432891317,0.0906897069079298,0.18905473645367,0.00876012374708367,0,0,0,0
"4964",16,0.659765115169601,0.0600093605550325,0.096237252025704,0.183988272249662,0,0,0,0
"4965",18,0.681915641275984,0.0464531332876805,0.0462601762214976,0.225371049214838,0,0,0,0
"4966",20,0.580846857571566,0.0254236737441843,0.0507989072158827,0.342930561468368,0,0,0,0
"4967",22,0.602125720268175,0.0135656128465108,0.0179361881738164,0.366372478711498,0,0,0,0
"4968",24,0.61758830304663,0.0316569958694078,0.0452457104079738,0.305508990675988,0,0,0,0
"4969",26,0.565594039027729,0.0235022851682803,0.0246120734044311,0.38629160239956,0,0,0,0
"4970",28,0.553041789606268,0.0461530455076289,0.016518917433315,0.384286247452788,0,0,0,0
"4971",30,0.569579303138023,0.0158641237084067,0.0194936195159864,0.395062953637584,0,0,0,0
"4972",32,0.599151220478921,0.000239578266855557,0.0190696582849014,0.381539542969322,0,0,0,0
"4973",34,0.602913539014262,0.0146192146653193,0.0191473493670625,0.363319896953357,0,0,0,0
"4974",36,0.615916730239347,0.0128116892302382,0.0100356116688972,0.361235968861517,0,0,0,0
"4975",38,0.647141890370917,0.00412643970615176,0.0106870045326649,0.338044665390266,0,0,0,0
"4976",40,0.632637155221539,0.0229765762488871,0.0103414601029618,0.334044808426612,0,0,0,0
"4977",42,0.65926352585434,0.00491404179972021,0.0102203039485407,0.325602128397398,0,0,0,0
"4978",44,0.71381482731392,0.00584402070962966,0.0124775455045477,0.267863606471903,0,0,0,0
"4979",46,0.739227516520978,0.00375871995853475,0.0131334317973868,0.2438803317231,0,0,0,0
"4980",48,0.70769903974197,0.00694623107761101,0.0178443845311082,0.267510344649311,0,0,0,0
"4981",50,0.754955384928831,0.00703897541159734,0.0549733483794944,0.183032291280077,0,0,0,0
"4982",52,0.759052185481138,0.0085621191631742,0.0202292508482222,0.212156444507465,0,0,0,0
"4983",54,0.792367987416057,0.00475379949782489,0.0204623406938678,0.18241587239225,0,0,0,0
"4984",56,0.815033531525289,0.00868860396889076,0.0218517435140017,0.154426120991818,0,0,0,0
"4985",58,0.802459155479557,0.00556178843552568,0.0396360445242878,0.152343011560629,0,0,0,0
"4986",60,0.808687300227594,0.00728148743200422,0.0556147859599201,0.128416426380481,0,0,0,0
"4987",62,0.797748159370238,0.00718448964366722,0.0542371169166434,0.140830234069451,0,0,0,0
"4988",64,0.797865099085383,0.00659827711942525,0.0527956529627792,0.142740970832413,0,0,0,0
"4989",66,0.812848582473671,0.00575248082608025,0.0530268325616933,0.128372104138555,0,0,0,0
"4990",68,0.798542836162787,0.00347946666897951,0.0680019848896477,0.129975712278586,0,0,0,0
"4991",70,0.808279554208079,0.00823374128699471,0.0900837106270451,0.0934029938778812,0,0,0,0
"4992",72,0.861165906604659,0.00742453401740416,0.0605992953660142,0.0708102640119221,0,0,0,0
"4993",74,0.827300545496948,0.00655061113778544,0.0618003260073682,0.104348517357899,0,0,0,0
"4994",76,0.831365046558535,0.00697358763174215,0.0864937744706806,0.0751675913390422,0,0,0,0
"4995",78,0.822647307736084,0.00235003816740268,0.0754634892999722,0.0995391647965415,0,0,0,0
"4996",80,0.839500322406271,0.00614507065108964,0.0709197872613966,0.0834348196812426,0,0,0,0
"4997",82,0.836453075770706,0.00554542716802197,0.0777827956428943,0.080218701418378,0,0,0,0
"4998",84,0.880915740318242,0.00468999129740274,0.0680480391714954,0.04634622921286,0,0,0,0
"4999",86,0.888263362458425,0.00543748277248124,0.0693891335218687,0.0369100212472249,0,0,0,0
"5000",88,0.852688382947204,0.00492725111227378,0.0896664450676197,0.0527179208729027,0,0,0,0
"5001",90,0.870099951268739,0.00563758367708765,0.110276195696843,0.0139862693573311,0,0,0,0
"5002",92,0.86011846043685,0.00491228198691266,0.10403426334007,0.030934994236167,0,0,0,0
"5003",94,0.908321113889588,0.00461117358292466,0.0675984538980011,0.0194692586294867,0,0,0,0
"5004",96,0.87248517143641,0.00429732473939408,0.105576183925444,0.0176413198987525,0,0,0,0
"5005",98,0.883444175206955,0.00510256081435852,0.0931485963639781,0.0183046676147082,0,0,0,0
"5006",100,0.887255472035289,0,0.0840709408900791,0.0286735870746322,0,0,0,0
"5007",102,0.862002126906677,0.00553486317274533,0.12031941981722,0.0121435901033572,0,0,0,0
"5008",104,0.853218928192982,0.00513798758323668,0.129138112378389,0.0125049718453925,0,0,0,0
"5009",106,0.854881350253369,0.0100379559262472,0.125921270106815,0.00915942371356874,0,0,0,0
"5010",108,0.891613868015477,0.00381818125713438,0.0977265981133115,0.00684135261407756,0,0,0,0
"5011",110,0.879173890659832,0.00809118903357648,0.0992830860107588,0.0134518342958331,0,0,0,0
"5012",112,0.883546190766779,0.00333487734572817,0.105749018447284,0.00736991344020808,0,0,0,0
"5013",114,0.890156584499439,0.00215934162955754,0.0938122516750518,0.0138718221959515,0,0,0,0
"5014",116,0.913344414955004,0.0073818938982147,0.0708881022865575,0.00838558886022363,0,0,0,0
"5015",118,0.896405340469709,0.00175541107204776,0.0934792300033364,0.00836001845490671,0,0,0,0
"5016",120,0.91144651702244,0,0.0746387737631059,0.0139147092144542,0,0,0,0
"5017",122,0.926568160526582,0.00534063894362626,0.0517332450316881,0.0163579554981035,0,0,0,0
"5018",124,0.910663578227874,0,0.0680335608031204,0.0213028609690059,0,0,0,0
"5019",126,0.90906606713657,0.00137645868794324,0.0679632844305863,0.0215941897449001,0,0,0,0
"5020",128,0.917650997835283,0,0.0319244219301148,0.050424580234602,0,0,0,0
"5021",130,0.906461893255725,0.00485929059210622,0.0288285025986834,0.0598503135534857,0,0,0,0
"5022",132,0.925458428249436,0.00015800484774356,0.0057347452031843,0.0686488216996364,0,0,0,0
"5023",134,0.864046373950555,0,0.0397254171618599,0.0962282088875855,0,0,0,0
