"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"66037",2,0.769080407982414,0.226524004326312,0.00171822795645468,0.00267735973481902,0,0,0,0
"66038",4,0.562127865923985,0.363868666889911,0.0357150972831843,0.0382883699029197,0,0,0,0
"66039",6,0.592570593162782,0.295941560392972,0.106812725158145,0.00467512128610155,0,0,0,0
"66040",8,0.534485931104746,0.19114614287027,0.193884213228503,0.0804837127964812,0,0,0,0
"66041",10,0.370241264141147,0.061491421216097,0.337969989636962,0.230297325005795,0,0,0,0
"66042",12,0.406063826033435,0.184666332150138,0.205270842975202,0.203998998841224,0,0,0,0
"66043",14,0.564128562635785,0.0959725960294454,0.144759531343912,0.195139309990858,0,0,0,0
"66044",16,0.533068340540454,0.0299443781525655,0.0628038545303993,0.374183426776581,0,0,0,0
"66045",18,0.533385478210893,0.0512983798829685,0.0371936981620031,0.378122443744135,0,0,0,0
"66046",20,0.589933208077327,0.0219385572491548,0.0067889897375472,0.381339244935972,0,0,0,0
"66047",22,0.514344935025997,0.0410307989387444,0.013348709094568,0.431275556940691,0,0,0,0
"66048",24,0.568953239703063,0.0133192693413041,0.0193662531477143,0.398361237807919,0,0,0,0
"66049",26,0.548956285346352,0.00471907495001011,0.0122512044801336,0.434073435223504,0,0,0,0
"66050",28,0.557465118387951,0.0073103539161879,0.0101849882736863,0.425039539422175,0,0,0,0
"66051",30,0.849994175343063,0.0260039550812523,0.0624523529734275,0.0615495166022572,0,0,0,0
"66052",32,0.77886055282024,0.0010296236679187,0.218057478993126,0.0020523445187147,0,0,0,0
"66053",34,0.771794691866875,0.0448901572181841,0.181237111136324,0.00207803977861729,0,0,0,0
"66054",36,0.784377013118542,0.0138788801534435,0.20067532077787,0.00106878595014464,0,0,0,0
"66055",38,0.799076327236802,0.0061153576945972,0.193672076357502,0.00113623871109805,0,0,0,0
"66056",40,0.778839993701802,0.00346042297407439,0.216422595112444,0.00127698821167973,0,0,0,0
"66057",42,0.827008739664338,0.00353532406390968,0.169294176415042,0.000161759856710295,0,0,0,0
"66058",44,0.811222301289641,0.0101216908112915,0.178629018308258,2.69895908096821e-05,0,0,0,0
"66059",46,0.854933233050897,0.0155120544590449,0.129527702620715,2.7009869342772e-05,0,0,0,0
"66060",48,0.833994316810043,0.00590847106040299,0.160047660319285,4.95518102694465e-05,0,0,0,0
"66061",50,0.884951012129564,0.000236272813568467,0.114806993857732,5.72119913528819e-06,0,0,0,0
"66062",52,0.906473963978471,0.0205217928208553,0.0728203465739379,0.000183896626736063,0,0,0,0
"66063",54,0.930901057514956,0.00157226994068689,0.0673982991922434,0.000128373352114101,0,0,0,0
"66064",56,0.920501735481597,0.000649933293223865,0.078564808156331,0.000283523068848312,0,0,0,0
"66065",58,0.906119081811579,0.00835584862263507,0.0851686288421862,0.000356440723599397,0,0,0,0
"66066",60,0.881370612380704,0.0268133361692285,0.0912607579271764,0.000555293522891305,0,0,0,0
"66067",62,0.924919836957882,0.00265883847937454,0.0717783651226969,0.00064295944004696,0,0,0,0
"66068",64,0.870896116512272,0.0262619956229769,0.102572432704883,0.000269455159868083,0,0,0,0
"66069",66,0.915851396977819,0.00101483363842159,0.0815655952222026,0.00156817416155693,0,0,0,0
"66070",68,0.878562215569553,0.0304898739004522,0.0902693913366107,0.000678519193383875,0,0,0,0
"66071",70,0.907421593363307,0.00879564758120735,0.0777081143008455,0.00607464475463976,0,0,0,0
"66072",72,0.913314747905818,0.00700458403256888,0.0731850346992849,0.00649563336232842,0,0,0,0
"66073",74,0.868084309713139,0.0238244663282453,0.104242192136364,0.00384903182225174,0,0,0,0
"66074",76,0.916694364190569,0.00499814465483607,0.0672239836274619,0.011083507527133,0,0,0,0
"66075",78,0.902513830578533,0.0148648902308464,0.0761963469620073,0.00642493222861323,0,0,0,0
"66076",80,0.893103748917578,0.013085302422196,0.0793277827629387,0.0144831658972867,0,0,0,0
"66077",82,0.917706629967938,0.0120184362563838,0.0546663856871022,0.015608548088576,0,0,0,0
"66078",84,0.89819488867692,0.0125630375872746,0.0776372004759341,0.0116048732598716,0,0,0,0
"66079",86,0.900411266392261,0.0107642882042627,0.0796616547412475,0.00916279066222858,0,0,0,0
"66080",88,0.893043754095387,0.0184341434818867,0.0764541633734397,0.0120679390492867,0,0,0,0
"66081",90,0.904042850190284,0.010863552823438,0.0755471415038374,0.00954645548244083,0,0,0,0
"66082",92,0.899975522694056,0.00811562346381011,0.0791279395898333,0.0127809142523004,0,0,0,0
"66083",94,0.879940509796764,0.0174299167820329,0.0926235951601571,0.0100059782610456,0,0,0,0
"66084",96,0.911707644633062,0.00636342618314891,0.0682903685505806,0.0136385606332087,0,0,0,0
"66085",98,0.90776645462857,0.0141669805323902,0.0668025503158156,0.0112640145232242,0,0,0,0
"66086",100,0.877725786043782,0.00849233039629935,0.107077914419986,0.00670396913993249,0,0,0,0
"66087",102,0.906940088060495,0.00688285951020072,0.0809061562817748,0.00527089614752947,0,0,0,0
"66088",104,0.901472257502555,0.0130467614243785,0.0783389300408013,0.00714205103226561,0,0,0,0
"66089",106,0.883057621192912,0.0122438773395371,0.0991429641377657,0.00555553732978478,0,0,0,0
"66090",108,0.907349119443265,0.00476959416974051,0.0819139605405884,0.00596732584640621,0,0,0,0
"66091",110,0.882807897994366,0.0120267063910058,0.101584556286766,0.00358083932786169,0,0,0,0
"66092",112,0.899153238066049,0.00513026364770234,0.09174601770516,0.00397048058108858,0,0,0,0
"66093",114,0.87727553912753,0.0110768376386445,0.107818646571217,0.00382897666260924,0,0,0,0
"66094",116,0.893247262261517,0.00127276679480055,0.103099969785745,0.00238000115793727,0,0,0,0
"66095",118,0.904327383699987,0,0.0903741955949809,0.00529842070503201,0,0,0,0
"66096",120,0.875836944596492,0.00502106332780979,0.113789524210277,0.00535246786542208,0,0,0,0
"66097",122,0.891321052222977,0.0112146758937403,0.0942268261501044,0.00323744573317862,0,0,0,0
"66098",124,0.895393950257949,0.00340003055937906,0.0925058382506799,0.00870018093199247,0,0,0,0
"66099",126,0.91894281723455,0.00325704549221587,0.0690775161750667,0.00872262109816772,0,0,0,0
"66100",128,0.932764206118073,0.00233168277756287,0.052292083133087,0.0126120279712772,0,0,0,0
"66101",130,0.91860867697266,0.00351244855258443,0.0602066933801713,0.0176721810945847,0,0,0,0
"66102",132,0.924726647629476,0.00367934797151593,0.0573305952723027,0.0142634091267051,0,0,0,0
"66103",134,0.926459326514737,0.00175753615920822,0.0545836502418115,0.0171994870842436,0,0,0,0
"66104",136,0.888168894990329,0.0103486504620521,0.0289713864713992,0.0725110680762199,0,0,0,0
"66105",138,0.899794466341903,0.0025235068757433,0.009778237260591,0.0879037895217623,0,0,0,0
"66106",140,0.888569958182957,0.00290888771988378,0.00993517512316378,0.0985859789739953,0,0,0,0
"66107",142,0.908168461231352,0,0.00481873871424217,0.0870128000544057,0,0,0,0
"66108",144,0.917144449647727,0.00905076726704427,0.0023589146736407,0.0714458684115878,0,0,0,0
"66109",146,0.871911595343087,0,0.00183730022995521,0.126251104426957,0,0,0,0
"66110",148,0.88982583192053,0.00510690156449287,0.00046321820596956,0.104604048309008,0,0,0,0
"66111",150,0.862893607709618,0.0016449136278476,0,0.135461478662534,0,0,0,0
"66112",152,0.870281227969179,0,0,0.129718772030821,0,0,0,0
"66113",154,0.889996999831548,0.00592452770739573,0,0.104078472461057,0,0,0,0
"66114",156,0.891939214506731,0,0,0.108060785493269,0,0,0,0
"66115",158,0.838709243976289,0.00392569219794023,0,0.157365063825771,0,0,0,0
"66116",160,0.865885387671191,0.00358812795666633,0,0.130526484372143,0,0,0,0
"66117",162,0.905814428170947,0.00808567518196091,0,0.0860998966470925,0,0,0,0
"66118",164,0.853865021676306,0.00273043976241333,0,0.14340453856128,0,0,0,0
"66119",166,0.904488063194123,0,0,0.0955119368058771,0,0,0,0
"66120",168,0.86132325452011,0.00323352722710922,0,0.135443218252781,0,0,0,0
"66121",170,0.882145166374281,0.0112471352860289,0,0.10660769833969,0,0,0,0
"66122",172,0.900499702354271,0,0,0.0995002976457287,0,0,0,0
"66123",174,0.866000334220487,0.00497505813686199,0,0.129024607642651,0,0,0,0
"66124",176,0.906253211492964,0,0,0.0937467885070364,0,0,0,0
"66125",178,0.877453171066562,0.00140400185253871,0,0.1211428270809,0,0,0,0
"66126",180,0.889042384152754,0.00142397201349848,0,0.109533643833748,0,0,0,0
"66127",182,0.905552002238681,0,0,0.0944479977613192,0,0,0,0
"66128",184,0.896499318277793,0.00473738421763903,0,0.0987632975045676,0,0,0,0
"66129",186,0.879780145196234,0,0,0.120219854803766,0,0,0,0
"66130",188,0.908068891454457,0.00147136142610424,0,0.0904597471194383,0,0,0,0
"66131",190,0.912423253023945,0.00214512003383662,0,0.0854316269422187,0,0,0,0
"66132",192,0.8744819294876,0,0,0.1255180705124,0,0,0,0
"66133",194,0.871232269488764,0.00226550745628924,0,0.126502223054946,0,0,0,0
"66134",196,0.888447150775573,0,0,0.111552849224427,0,0,0,0
"66135",198,0.876899983554371,0.00577971068433104,0,0.117320305761298,0,0,0,0
"66136",200,0.904939580099536,0.00134882913414992,0,0.0937115907663137,0,0,0,0
"66137",202,0.904411842004096,0.0027663900850072,0,0.092821767910897,0,0,0,0
"66138",204,0.884317925210898,0.00229830826759941,0,0.113383766521503,0,0,0,0
"66139",206,0.905667830032668,0,0,0.0943321699673319,0,0,0,0
"66140",208,0.910520393327607,0.00218757272864385,0,0.0872920339437487,0,0,0,0
"66141",210,0.897940663164313,0.00139406313256851,0,0.100665273703118,0,0,0,0
"66142",212,0.935776822013058,0,0,0.0642231779869421,0,0,0,0
"66143",214,0.86079109619253,0.00306626892168483,0,0.136142634885785,0,0,0,0
"66144",216,0.892316237612697,0,0,0.107683762387303,0,0,0,0
"66145",218,0.897904673476003,0.00597730968325659,0,0.0961180168407403,0,0,0,0
"66146",220,0.890690761812714,0.00170810074759765,0,0.107601137439688,0,0,0,0
"66147",222,0.932457968923731,0,0,0.0675420310762693,0,0,0,0
"66148",224,0.906537296583182,0.00198553659689392,0,0.0914771668199246,0,0,0,0
"66149",226,0.890239214855209,0,0,0.109760785144791,0,0,0,0
"66150",228,0.878926874195839,0.00344893623776233,0,0.117624189566399,0,0,0,0
"66151",230,0.909155491960376,0.0025200245354721,0,0.0883244835041523,0,0,0,0
"66152",232,0.883671631662216,0,0,0.116328368337784,0,0,0,0
"66153",234,0.855890622153667,0.00651964874420613,0,0.137589729102127,0,0,0,0
"66154",236,0.921024165340644,0,0,0.0789758346593565,0,0,0,0
"66155",238,0.855526934065722,0.00436164986725725,0,0.140111416067021,0,0,0,0
"66156",240,0.88408068717162,0.00354074240239568,0,0.112378570425985,0,0,0,0
"66157",242,0.898011268817814,0,0,0.101988731182186,0,0,0,0
"66158",244,0.884097862092452,0.00307875454005666,0,0.112823383367492,0,0,0,0
"66159",246,0.907045196373251,0.00285057357689589,0,0.0901042300498532,0,0,0,0
"66160",248,0.888139669314421,0.00291642997017128,0,0.108943900715408,0,0,0,0
"66161",250,0.894963576290296,0.00328312632500997,0,0.101753297384694,0,0,0,0
"66162",252,0.926196014864509,0,0,0.0738039851354908,0,0,0,0
"66163",254,0.904499019470851,0.00210421681107772,0,0.0933967637180715,0,0,0,0
"66164",256,0.918017485756529,0,0,0.0819825142434709,0,0,0,0
"66165",258,0.934193299450579,0.00615353673063794,0,0.0596531638187831,0,0,0,0
"66166",260,0.909420583817175,0.00332587263688676,0,0.0872535435459385,0,0,0,0
"66167",262,0.879860907060269,0.00812454294459296,0,0.112014549995138,0,0,0,0
"66168",264,0.939159539610847,0.00634667207535751,0,0.054493788313795,0,0,0,0
"66169",266,0.920015353567445,0,0,0.079984646432555,0,0,0,0
"66170",268,0.942754540196914,0.0028568175910322,0,0.0543886422120536,0,0,0,0
"66171",270,0.912609354758374,0.00296116503716272,0,0.0844294802044633,0,0,0,0
"66172",272,0.917929758761366,0.00294715368771761,0,0.0791230875509168,0,0,0,0
"66173",274,0.89499172537809,0.00282230799437522,0,0.102185966627534,0,0,0,0
"66174",276,0.889531086434485,0,0,0.110468913565515,0,0,0,0
"66175",278,0.911338223596026,0.0036413884595193,0,0.0850203879444547,0,0,0,0
"66176",280,0.930354391272746,0,0,0.0696456087272544,0,0,0,0
"66177",282,0.883369783068294,0.00367000633763744,0,0.112960210594069,0,0,0,0
"66178",284,0.908502553300406,0.00386257246245498,0,0.087634874237139,0,0,0,0
"66179",286,0.867429685558202,0,0,0.132570314441799,0,0,0,0
"66180",288,0.909202736119405,0.00422790957006941,0,0.0865693543105258,0,0,0,0
"66181",290,0.91873837614931,0.00286251199505853,0,0.078399111855631,0,0,0,0
"66182",292,0.914686730007089,0.00416167953927306,0,0.0811515904536382,0,0,0,0
"66183",294,0.971567872556713,0.00111259147307304,0,0.0273195359702144,0,0,0,0
"66184",296,0.973318139391935,0.00053359331515303,0,0.0261482672929121,0,0,0,0
"66185",298,0.941896703544463,0.0365799133992342,0.0028988261669818,0.0186245568893208,0,0,0,0
"66186",300,0.949000146410202,0.0152817605431304,0.00184002925591317,0.0338780637907546,0,0,0,0
"66187",302,0.954657902844074,0.0200362767143522,0.00773618222228417,0.0175696382192898,0,0,0,0
"66188",304,0.946135731948083,0.0289652373272392,0.00376629037435449,0.0211327403503229,0,0,0,0
"66189",306,0.959110476471486,0.0254894923472892,0.00348534471643508,0.0119146864647903,0,0,0,0
"66190",308,0.960052193063563,0.00324474605136836,0.00141875353152248,0.0352843073535457,0,0,0,0
"66191",310,0.915386378576069,0.0384227900328771,4.40750137241997e-05,0.0461467563773298,0,0,0,0
"66192",312,0.934581935132473,0.0234520581929019,4.41405382673391e-05,0.0419218661363575,0,0,0,0
"66193",314,0.930457075192828,0.0311216970362468,4.50020277128826e-05,0.0383762257432122,0,0,0,0
"66194",316,0.92866010451269,0.0272926810152318,7.72251054707675e-05,0.0439699893666076,0,0,0,0
"66195",318,0.956388056592928,0.0227349308106658,0.000450672918896461,0.0204263396775093,0,0,0,0
"66196",320,0.952211936154768,0.0326861664429755,0.000455584831951239,0.0146463125703056,0,0,0,0
"66197",322,0.941494828463451,0.0215206201643592,0.000427965600922567,0.0365565857712669,0,0,0,0
"66198",324,0.965353426794391,0.0182253725029189,0.00161660069387069,0.0148046000088192,0,0,0,0
"66199",326,0.947502639741809,0.0370725705497406,0.00139000881721441,0.0140347808912357,0,0,0,0
"66200",328,0.963899277615718,0.0188231933682943,0.00175303345600927,0.0155244955599789,0,0,0,0
"66201",330,0.962407850664849,0.0199463767599112,0.00179627083236478,0.015849501742875,0,0,0,0
"66202",332,0.95104165031584,0.0306349107169577,0.000516289131310291,0.0178071498358923,0,0,0,0
"66203",334,0.986735416077312,0.00505583816427201,0.000694898053684764,0.00751384770473153,0,0,0,0
"66204",336,0.964384794287449,0.0146334234092489,0.000903726178729368,0.0200780561245724,0,0,0,0
"66205",338,0.96680810991142,0.0147625655716468,0.000668794496696572,0.017760530020237,0,0,0,0
"66206",340,0.96344954276396,0.0203314410839218,0.000361802380396691,0.0158572137717211,0,0,0,0
"66207",342,0.96366755697598,0.017281310011556,6.5491052958792e-05,0.0189856419595054,0,0,0,0
"66208",344,0.98485640173149,0.00889949927588234,6.83710755599614e-05,0.00617572791706722,0,0,0,0
"66209",346,0.962832081578573,0.0165146095466645,0.000115744117883104,0.0205375647568791,0,0,0,0
"66210",348,0.964581341894435,0.0169291476224428,0.000106817996605669,0.0183826924865163,0,0,0,0
"66211",350,0.941389641884474,0.0403470892704144,0.000519381359945184,0.0177438874851662,0,0,0,0
"66212",352,0.971529235433974,0.0157243608249486,0.000922040835807745,0.0118243629052695,0,0,0,0
"66213",354,0.960723561918027,0.0272691200356992,0.000138154585562015,0.011869163460712,0,0,0,0
"66214",356,0.968377822896948,0.0197384162127934,0.000135517906835916,0.0117482429834229,0,0,0,0
"66215",358,0.961072514786005,0.0177573782211567,0.000165126004050913,0.0210049809887879,0,0,0,0
"66216",360,0.971239392019719,0.00894549023579618,6.58946743742081e-05,0.0197492230701106,0,0,0,0
"66217",362,0.959025838508174,0.0189030056557688,0.00011902544163879,0.0219521303944185,0,0,0,0
"66218",364,0.968395869321539,0.0310480709331414,0.000121128938938599,0.000434930806381376,0,0,0,0
"66219",366,0.957022049337548,0.0208698290872214,0.000118500674598895,0.0219896209006316,0,0,0,0
"66220",368,0.958937085762744,0.027346777690218,0.000201226001171082,0.0135149105458669,0,0,0,0
"66221",370,0.968246634659208,0.0182110036596666,0.000197135183975069,0.01334522649715,0,0,0,0
"66222",372,0.969185746433273,0.00828644050613348,0.000245604768717661,0.0222822082918756,0,0,0,0
"66223",374,0.947015921844949,0.0188973027746491,1.52723583891545e-05,0.0340715030220125,0,0,0,0
"66224",376,0.963850080251545,0.0160226781346956,1.07317234584059e-05,0.0201165098903013,0,0,0,0
"66225",378,0.973252311868034,0.0202022477790075,1.14944054095895e-05,0.00653394594754883,0,0,0,0
"66226",380,0.947101253017126,0.0181865145541762,0,0.0347122324286974,0,0,0,0
"66227",382,0.931277267371247,0.0203595964145963,0,0.0483631362141567,0,0,0,0
"66228",384,0.971499069894979,0.01400356644729,1.34237860531251e-05,0.0144839398716776,0,0,0,0
"66229",386,0.9675596772319,0.0191754148255622,0,0.013264907942538,0,0,0,0
"66230",388,0.965324380262523,0.0143957105889983,4.32366887132624e-06,0.0202755854796072,0,0,0,0
"66231",390,0.961486771143589,0.0179789798243797,4.42786591940261e-06,0.0205298211661116,0,0,0,0
"66232",392,0.945786671443355,0.0339583246443822,4.37746698082055e-06,0.0202506264452821,0,0,0,0
"66233",394,0.96334683810087,0.0149766078687339,0,0.0216765540303956,0,0,0,0
"66234",396,0.956305605430299,0.0252133608747373,0,0.0184810336949637,0,0,0,0
"66235",398,0.975923451625455,0.0121182914132531,0,0.0119582569612924,0,0,0,0
"66236",400,0.96299069765756,0.0257553129733514,0,0.011253989369089,0,0,0,0
"66237",402,0.964064551931211,0.024445996573973,3.64553312122176e-06,0.0114858059616946,0,0,0,0
"66238",404,0.971314548586736,0.0174470598213071,3.53558781027806e-06,0.011234856004147,0,0,0,0
"66239",406,0.978274529836206,0.0106229284732971,9.03785470265441e-05,0.0110121631434702,0,0,0,0
"66240",408,0.973213483267924,0.0168433887089987,8.51452398350142e-05,0.0098579827832424,0,0,0,0
"66241",410,0.962908249056782,0.0264509478562831,0.000581801582111152,0.0100590015048242,0,0,0,0
"66242",412,0.9608308797312,0.0299739691190288,0.000254901240122535,0.0089402499096488,0,0,0,0
"66243",414,0.955730244917937,0.0338314369644378,6.91588972173262e-05,0.0103691592204075,0,0,0,0
"66244",416,0.976472397305797,0.0167166849829433,6.44805490326215e-06,0.00680446965635629,0,0,0,0
"66245",418,0.955402613741946,0.033033428400147,3.63157785551077e-06,0.011560326280051,0,0,0,0
"66246",420,0.981799756298368,0.00662735495648069,3.78524361039034e-06,0.0115691035015413,0,0,0,0
"66247",422,0.972659764292499,0.0161755709707127,3.61709941896809e-06,0.0111610476373696,0,0,0,0
"66248",424,0.984736427672091,0.00469573391296331,0,0.010567838414946,0,0,0,0
"66249",426,0.971081249796648,0.0180210052707758,0,0.0108977449325767,0,0,0,0
"66250",428,0.961441940100811,0.028626518043048,0,0.00993154185614072,0,0,0,0
"66251",430,0.973846922662863,0.0163770324689388,0,0.00977604486819862,0,0,0,0
"66252",432,0.968235252281055,0.0226186102246964,0,0.0091461374942487,0,0,0,0
"66253",434,0.960371279645377,0.0341649717228284,0,0.00546374863179444,0,0,0,0
"66254",436,0.972921586720262,0.0223707862114794,5.6215342970053e-05,0.00465141172528885,0,0,0,0
