"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"169004",2,0.76518886109877,0.230525840992735,0.00167511586282995,0.00261018204566493,0,0,0,0
"169005",4,0.575675736211025,0.345602400657182,0.0321744965327255,0.046547366599067,0,0,0,0
"169006",6,0.599986463542904,0.28053075171004,0.114597084083075,0.00488570066398167,0,0,0,0
"169007",8,0.478222771098007,0.200721034390601,0.270820867392268,0.0502353271191234,0,0,0,0
"169008",10,0.408665819168788,0.0908428477939251,0.335881757382832,0.164609575654455,0,0,0,0
"169009",12,0.56813270855583,0.0671146879768144,0.238644087205921,0.126108516261435,0,0,0,0
"169010",14,0.602755521251666,0.0755606598455277,0.210536119295441,0.111147699607365,0,0,0,0
"169011",16,0.646773594055849,0.0951846708793594,0.131801945125665,0.126239789939126,0,0,0,0
"169012",18,0.656041092981036,0.0511394951342415,0.0675287366723097,0.225290675212413,0,0,0,0
"169013",20,0.617412186121865,0.0139893851734112,0.0361861418699975,0.332412286834727,0,0,0,0
"169014",22,0.627312957241527,0.0323891503229648,0.0401983363605248,0.300099556074983,0,0,0,0
"169015",24,0.580686591479549,0.0236376780114789,0.015433332936643,0.380242397572329,0,0,0,0
"169016",26,0.62388931281629,0.00802187824251295,0.00838394257703653,0.35970486636416,0,0,0,0
"169017",28,0.581091675553607,0.0246461480155513,0.0512631790283675,0.342998997402474,0,0,0,0
"169018",30,0.604809535691635,0.0270017881726067,0.0732304443131912,0.294958231822567,0,0,0,0
"169019",32,0.587050331061166,0.0180676433536217,0.0200450292727283,0.374836996312484,0,0,0,0
"169020",34,0.628745281665018,0.000918093286147092,0.0215842608756959,0.348752364173139,0,0,0,0
"169021",36,0.673901031555057,0.00989355341994287,0.0142364629245175,0.301968952100482,0,0,0,0
"169022",38,0.664903326685316,0.00997965539541024,0.0138536224940809,0.311263395425193,0,0,0,0
"169023",40,0.683107128069501,0.00326934288610445,0.0227687200540514,0.290854808990343,0,0,0,0
"169024",42,0.721652403381955,0.00989752487357053,0.0226455894575941,0.245804482286881,0,0,0,0
"169025",44,0.72179223649774,0.00456292420407835,0.0217751449307231,0.251869694367458,0,0,0,0
"169026",46,0.716744993980862,0.0118409496483402,0.035968607611772,0.235445448759026,0,0,0,0
"169027",48,0.737171535436092,0.00276199238988417,0.0199549528788993,0.240111519295124,0,0,0,0
"169028",50,0.747882919679884,0.0130476162848993,0.0714209142718571,0.167648549763359,0,0,0,0
"169029",52,0.733938806140021,0.0095245606561768,0.0523448647268235,0.204191768476979,0,0,0,0
"169030",54,0.774715759359748,0.00342530908678579,0.0106360933919173,0.211222838161549,0,0,0,0
"169031",56,0.795721634800358,0.00888980120069599,0.0334282028734017,0.161960361125544,0,0,0,0
"169032",58,0.796858348150281,0.00543319046720502,0.0533913566556019,0.144317104726912,0,0,0,0
"169033",60,0.798900099228868,0.00694299817667239,0.0195218167659393,0.17463508582852,0,0,0,0
"169034",62,0.811191136857778,0.00489771614953525,0.0547692010335699,0.129141945959117,0,0,0,0
"169035",64,0.804551946807801,0.00826588051767349,0.0447348676960623,0.142447304978463,0,0,0,0
"169036",66,0.831683341343082,0.00362723940481193,0.042695231060489,0.121994188191618,0,0,0,0
"169037",68,0.836859337796687,0.00842641958491203,0.0617851770045069,0.092929065613894,0,0,0,0
"169038",70,0.831325740276722,0.00270608028492086,0.0449920659778883,0.120976113460469,0,0,0,0
"169039",72,0.805425154968487,0.00710808634920024,0.0616882845282313,0.125778474154082,0,0,0,0
"169040",74,0.855803896984094,0.00310494302178338,0.0298694985959731,0.11122166139815,0,0,0,0
"169041",76,0.84811509762484,0.00607779707591505,0.0353008912559117,0.110506214043333,0,0,0,0
"169042",78,0.867641075237456,0.00549402350895596,0.0407668753490329,0.086098025904555,0,0,0,0
"169043",80,0.857424393053922,0.00274240401299499,0.0549854453728883,0.0848477575601951,0,0,0,0
"169044",82,0.890025246921586,0.00612232407967734,0.0318801947980033,0.0719722342007333,0,0,0,0
"169045",84,0.869823397999316,0.00629077621668271,0.0830772618602227,0.0408085639237782,0,0,0,0
"169046",86,0.889491873517658,0.00725808145569069,0.0826947928584282,0.0205552521682229,0,0,0,0
"169047",88,0.905049339287606,0.0012758435171767,0.0745560136848793,0.0191188035103385,0,0,0,0
"169048",90,0.916190607730991,0.00633925624109217,0.0702162080870654,0.00725392794085178,0,0,0,0
"169049",92,0.894075396245228,0.00492883315637838,0.0682681713758521,0.032727599222541,0,0,0,0
"169050",94,0.882891494116829,0.00125718208288838,0.0820099465917003,0.0338413772085824,0,0,0,0
"169051",96,0.868390272208856,0.00585864313705209,0.0956085677773191,0.0301425168767732,0,0,0,0
"169052",98,0.906679771296272,0.00589845025757437,0.0614931959004538,0.0259285825457003,0,0,0,0
"169053",100,0.888359984525273,0.00139420798220571,0.0661501182201229,0.0440956892723988,0,0,0,0
"169054",102,0.872540923328542,0.0049832281167752,0.0768688228869826,0.0456070256677005,0,0,0,0
"169055",104,0.911791072303803,0.00173410507385203,0.0650995617697809,0.0213752608525645,0,0,0,0
"169056",106,0.87926782688901,0.00479879996898029,0.0705252468771625,0.0454081262648468,0,0,0,0
"169057",108,0.904763850336803,0.00543028753383362,0.0737026903449386,0.0161031717844246,0,0,0,0
"169058",110,0.89597403672487,0.00177263962049973,0.0740780303588009,0.028175293295829,0,0,0,0
"169059",112,0.903282947003416,0.0043981166120488,0.0708112274362024,0.0215077089483329,0,0,0,0
"169060",114,0.912735144347686,0,0.059669879988294,0.0275949756640201,0,0,0,0
"169061",116,0.920413372648785,0.00437473800435233,0.0370874849055067,0.0381244044413562,0,0,0,0
"169062",118,0.907324079500868,0,0.0547311686268306,0.0379447518723014,0,0,0,0
"169063",120,0.887502853304435,0.00344994358136605,0.0580497337643429,0.0509974693498558,0,0,0,0
"169064",122,0.926050375509988,0,0.0250975567537423,0.0488520677362698,0,0,0,0
"169065",124,0.877179147938634,0.00283816400636862,0.0198825732476369,0.100100114807361,0,0,0,0
"169066",126,0.89633160939723,0.00669153734772563,0.00833256004169666,0.0886442932133481,0,0,0,0
"169067",128,0.875405305860807,0,0.0126830122495304,0.111911681889663,0,0,0,0
"169068",130,0.871030376348792,0.00346841535583325,0.00763358791384648,0.117867620381529,0,0,0,0
"169069",132,0.857689332365992,0,0.00685034145183429,0.135460326182174,0,0,0,0
"169070",134,0.852286784914257,0.00431761471140596,0.00130466677110547,0.142090933603232,0,0,0,0
"169071",136,0.84026873079011,0.00412428251482205,0.00132984885467923,0.154277137840388,0,0,0,0
"169072",138,0.832361783035019,0,0.000331371715321167,0.16730684524966,0,0,0,0
"169073",140,0.838578974177023,0.0039615339871507,2.93958016952518e-05,0.157430096034131,0,0,0,0
"169074",142,0.874036062338716,0,3.53890490442487e-05,0.12592854861224,0,0,0,0
"169075",144,0.8434960969877,0.00254701474994752,0,0.153956888262352,0,0,0,0
"169076",146,0.862841298860651,0,0,0.137158701139349,0,0,0,0
"169077",148,0.87795017748117,0.0027451866921139,0,0.119304635826717,0,0,0,0
"169078",150,0.891868325673048,0.00573332021940668,0,0.102398354107546,0,0,0,0
"169079",152,0.865754882472271,0,0,0.134245117527729,0,0,0,0
"169080",154,0.875023930795498,0.00368813574882143,0,0.121287933455681,0,0,0,0
"169081",156,0.877627335030757,0,0,0.122372664969243,0,0,0,0
"169082",158,0.907667613030387,0.00243888925791616,0,0.0898934977116971,0,0,0,0
"169083",160,0.868912214150803,0.00586994359247932,0,0.125217842256718,0,0,0,0
"169084",162,0.891007914325302,0,0,0.108992085674698,0,0,0,0
"169085",164,0.91132548118667,0.00238064653708114,0,0.0862938722762493,0,0,0,0
"169086",166,0.918818854752668,0,0,0.081181145247332,0,0,0,0
"169087",168,0.858370729886508,0.00598297347581922,0,0.135646296637672,0,0,0,0
"169088",170,0.886851406318892,0.00198110131129335,0,0.111167492369814,0,0,0,0
"169089",172,0.90321273125951,0,0,0.0967872687404896,0,0,0,0
"169090",174,0.879426152425633,0.00187173799067795,0,0.118702109583689,0,0,0,0
"169091",176,0.915259913246786,0,0,0.0847400867532139,0,0,0,0
"169092",178,0.891582121152352,0.00649118828078191,0,0.101926690566866,0,0,0,0
"169093",180,0.882831449158568,0,0,0.117168550841432,0,0,0,0
"169094",182,0.921539783223196,0.000955186457319371,0,0.0775050303194851,0,0,0,0
"169095",184,0.868735076958748,0.0026968383896831,0,0.128568084651569,0,0,0,0
"169096",186,0.896140488760377,0.00111827176148105,0,0.102741239478142,0,0,0,0
"169097",188,0.864621072168147,0.00602761688428129,0,0.129351310947571,0,0,0,0
"169098",190,0.852683551234219,0,0,0.147316448765781,0,0,0,0
"169099",192,0.889043851964663,0.00443748985174468,0,0.106518658183593,0,0,0,0
"169100",194,0.869834347852414,0.00476500401457531,0,0.125400648133011,0,0,0,0
"169101",196,0.86643688078253,0,0,0.13356311921747,0,0,0,0
"169102",198,0.851098406423652,0.00420652904173476,0,0.144695064534614,0,0,0,0
"169103",200,0.872839872228127,2.79696806113492e-06,0,0.127157330803812,0,0,0,0
"169104",202,0.8702336298778,0.00372365499287263,0,0.126042715129327,0,0,0,0
"169105",204,0.841911092818507,0.00443993569421319,0,0.15364897148728,0,0,0,0
"169106",206,0.88639769603804,2.98956759614034e-06,0,0.113599314394364,0,0,0,0
"169107",208,0.859129479937584,0.0044249640616832,0,0.136445556000733,0,0,0,0
"169108",210,0.874709891674592,3.34575223376902e-05,0,0.125256650803071,0,0,0,0
"169109",212,0.865096505901287,0.00397010874154352,0,0.13093338535717,0,0,0,0
"169110",214,0.903846935736052,0.0049390135298992,0,0.0912140507340485,0,0,0,0
"169111",216,0.880571787272132,4.42428725139934e-05,0,0.119383969855354,0,0,0,0
"169112",218,0.909177711362815,0.00418326988762634,0,0.0866390187495588,0,0,0,0
"169113",220,0.930217352984377,0.000172756336438168,0,0.0696098906791849,0,0,0,0
"169114",222,0.911709132409535,0.00662019449478343,0,0.0816706730956819,0,0,0,0
