"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"13987",2,0.771721825934142,0.22394013605842,0.00169573188025356,0.00264230612718446,0,0,0,0
"13988",4,0.530333094060721,0.376452668755969,0.035853200852189,0.0573610363311211,0,0,0,0
"13989",6,0.55722395524972,0.30934513606307,0.12360417379102,0.00982673489618945,0,0,0,0
"13990",8,0.509349501746597,0.114374795151126,0.277301023195366,0.0989746799069115,0,0,0,0
"13991",10,0.460540079576704,0.0115769998372454,0.317885299720098,0.209997620865953,0,0,0,0
"13992",12,0.385666225706191,0.135010395604569,0.262051015235407,0.217272363453833,0,0,0,0
"13993",14,0.60835804634083,0.0970648380247222,0.211037453556932,0.0835396620775165,0,0,0,0
"13994",16,0.649051357556704,0.0661651554619036,0.0464261911946699,0.238357295786722,0,0,0,0
"13995",18,0.54517635963762,0.0323578421934353,0.0382152308787753,0.38425056729017,0,0,0,0
"13996",20,0.516423868052217,0.0657745768235225,0.0127624350326003,0.40503912009166,0,0,0,0
"13997",22,0.583069702722316,0.00786914339349954,0.0166562264774984,0.392404927406686,0,0,0,0
"13998",24,0.511565131827088,0.0453203061075521,0.0119746677745005,0.43113989429086,0,0,0,0
"13999",26,0.518980530451407,0.0128615644695427,0.016973352387294,0.451184552691757,0,0,0,0
"14000",28,0.529747884844557,0.0218069579230078,0.0114729359063756,0.436972221326059,0,0,0,0
"14001",30,0.553461876367436,0.0210720710004216,0.0202878579508557,0.405178194681286,0,0,0,0
"14002",32,0.627496286661411,0.0147874419785529,0.0254575964545146,0.332258674905522,0,0,0,0
"14003",34,0.639206058529718,0.000553057910574187,0.0448350682672784,0.31540581529243,0,0,0,0
"14004",36,0.745299650902006,0.00704766187226185,0.0418736130366828,0.205779074189049,0,0,0,0
"14005",38,0.711273084525294,0.00515514846472817,0.0367138650489255,0.246857901961053,0,0,0,0
"14006",40,0.766770434462255,0.0132591710876681,0.0194242496070204,0.200546144843057,0,0,0,0
"14007",42,0.746597012116943,0.00708917252016112,0.0306600883968044,0.215653726966092,0,0,0,0
"14008",44,0.762888459965671,0.0029065751691353,0.0625286828758295,0.171676281989364,0,0,0,0
"14009",46,0.793153927568107,0.00279050918992038,0.0365116099511555,0.167543953290817,0,0,0,0
"14010",48,0.768142614070801,0.00107755660386302,0.0608381710032776,0.169941658322058,0,0,0,0
"14011",50,0.729227889530292,0.0141860419985358,0.0586170389180806,0.197969029553092,0,0,0,0
"14012",52,0.731837242491879,0.0160541983924798,0.0771849219186612,0.17492363719698,0,0,0,0
"14013",54,0.731151157422475,0.0156232093930553,0.0692916061437326,0.183934027040737,0,0,0,0
"14014",56,0.713642761679967,0.0139609594985001,0.0674687256483919,0.204927553173141,0,0,0,0
"14015",58,0.739325218188481,0.0220362450981087,0.021124907631027,0.217513629082384,0,0,0,0
"14016",60,0.756222298085191,0.00715468010959768,0.0197972142341516,0.21682580757106,0,0,0,0
"14017",62,0.791478361743438,0,0.0224415597097957,0.186080078546766,0,0,0,0
"14018",64,0.77734854314715,0.00838630113460254,0.00756289669853975,0.206702259019708,0,0,0,0
"14019",66,0.797289366302868,0.00186194320943005,0.0214927702110095,0.179355920276693,0,0,0,0
"14020",68,0.790946640915866,0.00544967257168642,0.0321186211842,0.171485065328248,0,0,0,0
"14021",70,0.773265815056997,0.0138552198204332,0.0486612181248467,0.164217746997723,0,0,0,0
"14022",72,0.817728339951245,0.00352934977642374,0.0125494749123633,0.166192835359968,0,0,0,0
"14023",74,0.793036111902922,0.0130543354355104,0.0181729737017193,0.175736578959848,0,0,0,0
"14024",76,0.810914349244014,0.0119872158201067,0.0255064939788337,0.151591940957046,0,0,0,0
"14025",78,0.758948561708626,0.0136717639679535,0.0492544465826546,0.178125227740766,0,0,0,0
"14026",80,0.817611087743503,0.0059144852542435,0.039784953724988,0.136689473277266,0,0,0,0
"14027",82,0.787152284053924,0.0116671222049804,0.0549013094013703,0.146279284339725,0,0,0,0
"14028",84,0.824731306818998,0.0136666834073052,0.0778603155678783,0.0837416942058187,0,0,0,0
"14029",86,0.811082270967831,0.0127558883334998,0.098006525064636,0.0781553156340335,0,0,0,0
"14030",88,0.823868155473562,0.0119015981282714,0.0920209357220389,0.0722093106761279,0,0,0,0
"14031",90,0.852222724103148,0.00976878628038139,0.039738558986362,0.0982699306301085,0,0,0,0
"14032",92,0.848022791191059,0.00982553532175783,0.0839584831353323,0.0581931903518508,0,0,0,0
"14033",94,0.865174716771048,0,0.0930707805284933,0.0417545027004585,0,0,0,0
"14034",96,0.862525246113874,0,0.0916185890050409,0.045856164881085,0,0,0,0
"14035",98,0.876026734315715,0.0112530607934482,0.0785968024341568,0.0341234024566804,0,0,0,0
"14036",100,0.82966446523369,0.0107415371752337,0.134563613254482,0.0250303843365936,0,0,0,0
"14037",102,0.874356367768723,0.0099335387326194,0.0981593166760743,0.017550776822583,0,0,0,0
"14038",104,0.858277599653671,0.00935780842047018,0.117446141356255,0.0149184505696044,0,0,0,0
"14039",106,0.852630050464902,0.00728791280678205,0.12904272693342,0.0110393097948957,0,0,0,0
"14040",108,0.853069592408316,0.00840364582180091,0.133042434324179,0.00548432744570461,0,0,0,0
"14041",110,0.839094185685,0.00864775630781385,0.147046826177268,0.00521123182991822,0,0,0,0
"14042",112,0.85089890296778,0.00708066322231112,0.138111168067604,0.00390926574230483,0,0,0,0
"14043",114,0.883405238268387,0.00540298797815644,0.102974421400671,0.00821735235278625,0,0,0,0
"14044",116,0.884445529767578,0.00629739215528807,0.101127888170173,0.00812918990696177,0,0,0,0
"14045",118,0.894711951431733,0.00486602229443293,0.0920575110494219,0.00836451522441198,0,0,0,0
"14046",120,0.894672099556876,0.00358186453431167,0.0877434819786301,0.0140025539301826,0,0,0,0
"14047",122,0.896335672056836,0.00367800447495083,0.0793410667831877,0.020645256685025,0,0,0,0
"14048",124,0.907154944598221,0.00544889129812174,0.0713706501076956,0.0160255139959617,0,0,0,0
"14049",126,0.89005363515567,0.00410988986653196,0.0879865648530924,0.017849910124706,0,0,0,0
"14050",128,0.884253762722545,0.00455275278569435,0.0765871218288291,0.0346063626629312,0,0,0,0
"14051",130,0.909034402710286,0.00496991112462216,0.0343432121174128,0.0516524740476791,0,0,0,0
"14052",132,0.892176128572964,0.00391087076936339,0.012299228605006,0.0916137720526665,0,0,0,0
"14053",134,0.855570993766609,0.00303991117582514,0.0135550493153266,0.127834045742239,0,0,0,0
"14054",136,0.865812326930216,0,0.0127535171845816,0.121434155885202,0,0,0,0
