"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"151757",2,0.75732241095614,0.238330524602083,0.00169926029850327,0.00264780414327359,0,0,0,0
"151758",4,0.591544010296853,0.314102911461546,0.0309782350359661,0.0633748432056343,0,0,0,0
"151759",6,0.567970472891162,0.266121200892039,0.15941906958501,0.00648925663178911,0,0,0,0
"151760",8,0.526484753344574,0.139592001993771,0.275777873795631,0.0581453708660232,0,0,0,0
"151761",10,0.453470757763102,0.043879146454259,0.387140773776898,0.115509322005741,0,0,0,0
"151762",12,0.547820988828564,0.115484669858775,0.219565326890121,0.117129014422541,0,0,0,0
"151763",14,0.746815407071902,0.0775617291561009,0.171765522836162,0.00385734093583548,0,0,0,0
"151764",16,0.708965677621205,0.0706649207025047,0.080387007269543,0.139982394406747,0,0,0,0
"151765",18,0.676153827128272,0.0552637791237318,0.0428272182569031,0.225755175491093,0,0,0,0
"151766",20,0.597206284338289,0.044573140669361,0.0150366185590472,0.343183956433302,0,0,0,0
"151767",22,0.627241165225052,0.0217489417980037,0.0181196975621693,0.332890195414775,0,0,0,0
"151768",24,0.648401955622778,0.0165574072797628,0.0205914900184693,0.31444914707899,0,0,0,0
"151769",26,0.649029584230645,0.0202087533947044,0.022864363527164,0.307897298847486,0,0,0,0
"151770",28,0.596968023073458,0.0198486044105407,0.0242423722489632,0.358941000267038,0,0,0,0
"151771",30,0.589077647094425,0.013869688777041,0.0121591616206524,0.384893502507882,0,0,0,0
"151772",32,0.614194884192204,0.0168993385163095,0.0206148919253568,0.34829088536613,0,0,0,0
"151773",34,0.63558781426284,0.00431158707357693,0.0127595825677976,0.347341016095786,0,0,0,0
"151774",36,0.652323955100662,0.0143608028738566,0.0215917055774871,0.311723536447994,0,0,0,0
"151775",38,0.644929018683887,0.0117895781243761,0.0197056079890188,0.323575795202718,0,0,0,0
"151776",40,0.679644551332585,0.00214803894981265,0.0192668974994174,0.298940512218185,0,0,0,0
"151777",42,0.699500725322985,0.012523703937715,0.0246224794548954,0.263353091284405,0,0,0,0
"151778",44,0.691863268684318,0.00885370998630036,0.0196194893070309,0.279663532022351,0,0,0,0
"151779",46,0.697216550730426,0.00175584917575759,0.0339037922627514,0.267123807831065,0,0,0,0
"151780",48,0.725243560794013,0.00825641733544821,0.0195806697709376,0.246919352099602,0,0,0,0
"151781",50,0.760831227466169,0.00930922336277854,0.0101189133852438,0.219740635785808,0,0,0,0
"151782",52,0.706023662378758,0.00803251585713844,0.0163158370855884,0.269627984678515,0,0,0,0
"151783",54,0.772973509694868,0.00898780819968442,0.0052776789772977,0.21276100312815,0,0,0,0
"151784",56,0.748275842420659,0.00409304096751621,0.0444539965853001,0.203177120026525,0,0,0,0
