"","t","delta_des","delta_l","delta_f2","delta_f3","delta_obs..1.","delta_obs..2.","delta_obs..3.","delta_wall"
"147716",2,0.771721504872595,0.223885237834107,0.00171731700774129,0.00267594028555646,0,0,0,0
"147717",4,0.566995513889536,0.341766308118263,0.0363441934510997,0.0548939845411019,0,0,0,0
"147718",6,0.574399623870921,0.305434396633586,0.11310949357318,0.00705648592231324,0,0,0,0
"147719",8,0.514613875885298,0.138972049867959,0.25159606332858,0.0948180109181632,0,0,0,0
"147720",10,0.278376846306205,0.0200419599819409,0.329392398628251,0.372188795083603,0,0,0,0
"147721",12,0.394586212771332,0.163888077553305,0.191690948982239,0.249834760693123,0,0,0,0
"147722",14,0.510829671034164,0.106041048615594,0.217654965154109,0.165474315196133,0,0,0,0
"147723",16,0.469086367619666,0.0654484357239113,0.0728927727725527,0.39257242388387,0,0,0,0
"147724",18,0.464727434755596,0.0135246655367723,0.015826221168416,0.505921678539215,0,0,0,0
"147725",20,0.489548997174583,0.0174588741281182,0.00664939790152821,0.48634273079577,0,0,0,0
"147726",22,0.482643746717417,0.00343973211944555,0.0188523328016089,0.495064188361528,0,0,0,0
"147727",24,0.526579387019974,0.0103527017788691,0.00900509094530852,0.454062820255848,0,0,0,0
"147728",26,0.575503084340956,0.0112402648669659,0.00598940065037497,0.407267250141703,0,0,0,0
"147729",28,0.767045153780264,0.0763144984152503,0.047124498590391,0.109515849214095,0,0,0,0
"147730",30,0.701336990326828,0.0157875710546769,0.278445888874266,0.00442954974422923,0,0,0,0
"147731",32,0.738390443923039,0.0408238446392151,0.21373430509361,0.00705140634413634,0,0,0,0
"147732",34,0.752969020700088,0.00527095939680122,0.237147758041138,0.00461226186197264,0,0,0,0
"147733",36,0.773307563334983,0.0363269228743454,0.190282577542382,8.2936248290119e-05,0,0,0,0
"147734",38,0.802798715317123,0.00952753775964997,0.139954359211942,0.0477193877112851,0,0,0,0
"147735",40,0.848673030177098,0.00685798806841812,0.124441224853718,0.0200277569007659,0,0,0,0
"147736",42,0.8099667940027,0.00856390141505283,0.175380680618372,0.00608862396387521,0,0,0,0
"147737",44,0.816766102388204,0.010285353088543,0.166429991785591,0.00651855273766188,0,0,0,0
"147738",46,0.80897262796457,0.0443545792022771,0.134094635343832,0.0125781574893206,0,0,0,0
"147739",48,0.818257053774372,0.00986797476635049,0.117612964557206,0.0542620069020722,0,0,0,0
"147740",50,0.843585228444913,0.0144041262120695,0.120940046160742,0.0210705991822754,0,0,0,0
"147741",52,0.809295313482895,0.0119701701970713,0.13877676089235,0.0399577554276831,0,0,0,0
"147742",54,0.836694351749252,0.00741617442081654,0.0882255003257003,0.0676639735042313,0,0,0,0
"147743",56,0.820274844211475,0.039508786812021,0.105181337942491,0.0350350310340135,0,0,0,0
"147744",58,0.836881161456036,0.00655701326683006,0.0845180574978739,0.0720437677792599,0,0,0,0
"147745",60,0.85349353900513,0.0174025846905439,0.0694710310264655,0.0596328452778603,0,0,0,0
"147746",62,0.860802155024066,0.00958940615117175,0.0687805250466515,0.0608279137781111,0,0,0,0
"147747",64,0.859416225114268,0.0177831931064084,0.0784685455276471,0.044332036251676,0,0,0,0
"147748",66,0.862553170292435,0.00662348350503918,0.115830164231719,0.0149931819708071,0,0,0,0
"147749",68,0.867107358242543,0.00611255499068489,0.109939459831143,0.0168406269356289,0,0,0,0
"147750",70,0.874223596996458,0.00526171327699119,0.103762056029039,0.0167526336975124,0,0,0,0
"147751",72,0.881330274975258,0.0112151909415664,0.0802649512936963,0.0271895827894796,0,0,0,0
"147752",74,0.872229147739224,0.00413428127532766,0.106480383607186,0.0171561873782621,0,0,0,0
"147753",76,0.872975521023162,0.0120455843790832,0.0975802362471219,0.0173986583506326,0,0,0,0
"147754",78,0.871043080065006,0.00462388120944184,0.115134766345924,0.00919827237962791,0,0,0,0
"147755",80,0.888810864295384,0.0107475875334305,0.082761760408896,0.0176797877622899,0,0,0,0
"147756",82,0.901088375564943,0.00167306466788031,0.0830908399299778,0.0141477198371988,0,0,0,0
"147757",84,0.862040345490003,0.0103081188532182,0.117912834739112,0.00973870091766693,0,0,0,0
"147758",86,0.895717520585217,0.00102451004370503,0.0894300912377245,0.0138278781333531,0,0,0,0
"147759",88,0.873795074500828,0.00917155145545418,0.107037982108971,0.00999539193474652,0,0,0,0
"147760",90,0.855230888615354,0.0100891405750982,0.129714757996836,0.00496521281271236,0,0,0,0
"147761",92,0.874543574364706,0.00320014773713636,0.116974383440477,0.00528189445768002,0,0,0,0
"147762",94,0.84255509961633,0.0105531660298177,0.145251445805459,0.0016402885483935,0,0,0,0
"147763",96,0.879493046986418,0.00822137833323257,0.108098231415747,0.00418734326460172,0,0,0,0
"147764",98,0.871003798707397,0.00324182823535683,0.123789035627038,0.00196533743020897,0,0,0,0
"147765",100,0.885564599291036,0.00815344696658322,0.103313212900484,0.00296874084189715,0,0,0,0
"147766",102,0.856664294751349,0.00812661588310768,0.133049770787178,0.00215931857836566,0,0,0,0
"147767",104,0.849178074028903,0.00902142309857628,0.140968764873534,0.000831737998987392,0,0,0,0
"147768",106,0.826511199528,0.00492501799376738,0.168427288823533,0.000136493654700008,0,0,0,0
"147769",108,0.875670332773581,0.00687574536683958,0.11570437014604,0.00174955171353867,0,0,0,0
"147770",110,0.865239476220794,0.00626778471789438,0.127451052859424,0.00104168620188749,0,0,0,0
"147771",112,0.869631255157598,0.00688426887886014,0.122407447373711,0.00107702858983059,0,0,0,0
"147772",114,0.891089251446025,0.000695540724021568,0.107602366236092,0.000612841593861339,0,0,0,0
"147773",116,0.889544701332121,0.00566070216019139,0.103641102847692,0.00115349365999572,0,0,0,0
"147774",118,0.883846263838109,0.00528956972700335,0.109722786812606,0.00114137962228222,0,0,0,0
"147775",120,0.921557395000726,0,0.0769652107113821,0.00147739428789193,0,0,0,0
"147776",122,0.915567410247929,0.00421332641765679,0.0777093824540559,0.0025098808803579,0,0,0,0
"147777",124,0.911035030317684,0,0.0827497551736964,0.00621521450861928,0,0,0,0
"147778",126,0.914910468481352,0.00428871833272357,0.0709937204058443,0.00980709278007996,0,0,0,0
"147779",128,0.906264407498951,0.0028146728882682,0.0555347350793066,0.0353861845334746,0,0,0,0
"147780",130,0.932884777161582,0,0.0341675586948074,0.0329476641436102,0,0,0,0
"147781",132,0.913995300729909,0.003246425892759,0.0569651640409409,0.0257931093363914,0,0,0,0
"147782",134,0.938810066124726,0,0.0317516045381811,0.0294383293370932,0,0,0,0
"147783",136,0.903689850111831,0.00252358457260867,0.0375453795655113,0.0562411857500492,0,0,0,0
"147784",138,0.913816187901082,0.00381368505442067,0.0226089061399101,0.0597612209045876,0,0,0,0
"147785",140,0.900208933051662,0,0.0142705286862279,0.0855205382621099,0,0,0,0
"147786",142,0.893826393798308,0.00381245820698485,0.00898460700731612,0.0933765409873912,0,0,0,0
"147787",144,0.895220270338174,0,0.00889556727259343,0.0958841623892328,0,0,0,0
"147788",146,0.870377559006561,0.00476801607021542,0.00814420204124046,0.116710222881983,0,0,0,0
"147789",148,0.873816978206755,0,0.0041399976377813,0.122043024155464,0,0,0,0
"147790",150,0.826872869748117,0.00186519435158218,0.00125397228242484,0.170007963617876,0,0,0,0
"147791",152,0.79439432719053,0.0056655124294995,0.000283218900996991,0.199656941478974,0,0,0,0
"147792",154,0.813570144893736,0,0.000286141460573198,0.186143713645691,0,0,0,0
"147793",156,0.833444881030105,0.00738585392149275,0.000322678464835805,0.158846586583567,0,0,0,0
"147794",158,0.855402267513765,0,0.000345551231591687,0.144252181254644,0,0,0,0
"147795",160,0.822360089028376,0.00468183335480671,1.9635143866135e-05,0.172938442472951,0,0,0,0
"147796",162,0.852087355898187,0.00306988521369508,0,0.144842758888118,0,0,0,0
"147797",164,0.851259575881533,0,0,0.148740424118467,0,0,0,0
"147798",166,0.863456257907361,0.00538104806048407,0,0.131162694032155,0,0,0,0
"147799",168,0.872178053913833,0,0,0.127821946086167,0,0,0,0
"147800",170,0.870501405494232,0.00357353148623537,0,0.125925063019533,0,0,0,0
"147801",172,0.848487099256454,0.00509821684497056,0,0.146414683898575,0,0,0,0
"147802",174,0.861848982107779,0,0,0.138151017892221,0,0,0,0
"147803",176,0.886091475053592,0.00455630264299819,0,0.10935222230341,0,0,0,0
"147804",178,0.863481938625096,0,0,0.136518061374904,0,0,0,0
"147805",180,0.909275151084245,0.00578502642949244,0,0.0849398224862628,0,0,0,0
"147806",182,0.911118094343204,0.00423552097117255,0,0.0846463846856236,0,0,0,0
"147807",184,0.90175835183015,0,0,0.0982416481698498,0,0,0,0
"147808",186,0.878434515175853,0.00405864607430066,0,0.117506838749846,0,0,0,0
"147809",188,0.89385807774884,0,0,0.10614192225116,0,0,0,0
"147810",190,0.872039455184112,0.00413707815328483,0,0.123823466662604,0,0,0,0
"147811",192,0.884859211243882,0.00313730988795784,0,0.11200347886816,0,0,0,0
"147812",194,0.890034640740374,0,0,0.109965359259626,0,0,0,0
"147813",196,0.878028985039704,0.00444853657242397,0,0.117522478387872,0,0,0,0
"147814",198,0.887837313693873,0,0,0.112162686306127,0,0,0,0
"147815",200,0.889028521813404,0.00464641133353211,0,0.106325066853064,0,0,0,0
"147816",202,0.861123039433071,0.00312937058365525,0,0.135747589983274,0,0,0,0
"147817",204,0.896874752543219,0,0,0.103125247456781,0,0,0,0
"147818",206,0.874645638516157,0.00557148771127676,0,0.119782873772566,0,0,0,0
"147819",208,0.911955745061203,0,0,0.0880442549387973,0,0,0,0
"147820",210,0.844664286772025,0.00613843016063112,0,0.149197283067344,0,0,0,0
"147821",212,0.877027051254171,0.00243895741412847,0,0.120533991331701,0,0,0,0
"147822",214,0.900808894861738,0,0,0.0991911051382621,0,0,0,0
"147823",216,0.877688726959534,0.00511049697993199,0,0.117200776060534,0,0,0,0
"147824",218,0.90198134815845,0,0,0.0980186518415503,0,0,0,0
"147825",220,0.914301515119471,0.00381143155555025,0,0.0818870533249786,0,0,0,0
"147826",222,0.897139943519156,0,0,0.102860056480844,0,0,0,0
"147827",224,0.861967121573031,0.00519379311571685,0,0.132839085311252,0,0,0,0
"147828",226,0.895210150018974,0.0049473047255019,0,0.0998425452555244,0,0,0,0
"147829",228,0.905312542275962,0,0,0.094687457724038,0,0,0,0
"147830",230,0.886816300749402,0.0026023888797044,0,0.110581310370894,0,0,0,0
"147831",232,0.919020431237354,0.00233532119949521,0,0.0786442475631506,0,0,0,0
"147832",234,0.881961189221903,0.00524364141200176,0,0.112795169366096,0,0,0,0
"147833",236,0.908243407286899,0.00502395634884594,0,0.0867326363642553,0,0,0,0
"147834",238,0.88824492020027,0,0,0.11175507979973,0,0,0,0
"147835",240,0.870716212987431,0.0054624628851304,0,0.123821324127439,0,0,0,0
"147836",242,0.910021773515393,0,0,0.0899782264846074,0,0,0,0
"147837",244,0.867525319424416,0.00798783345416135,0,0.124486847121422,0,0,0,0
"147838",246,0.864603929502807,0.00277154409065796,0,0.132624526406535,0,0,0,0
"147839",248,0.868714281177431,0,0,0.131285718822569,0,0,0,0
"147840",250,0.848397024692362,0.00567641030542388,0,0.145926565002214,0,0,0,0
"147841",252,0.874129058229101,0,0,0.125870941770899,0,0,0,0
"147842",254,0.858540345868,0.00550137028738958,0,0.13595828384461,0,0,0,0
